,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
12,13,Adenoma of large intestine,4.0159225092323236e-11,21.935425101214577,525.0939117611384,"['NQO1', 'GSTK1', 'GCLC', 'APC', 'TXNRD1', 'GSTP1', 'ERCC2', 'VIM', 'APOE', 'GCLM', 'PTGS1']",9.035825645772729e-09,DisGeNET
13,14,Contact Dermatitis,5.0431303628659065e-11,46.7942302031204,1109.5103383558978,"['NQO1', 'GCLC', 'APC', 'TXNRD1', 'GSTP1', 'GSR', 'SOD3', 'PRDX6']",9.88115579467935e-09,DisGeNET
14,15,Carcinogenesis,5.0672593818868464e-11,6.646638913176818,157.56280208322966,"['GSTP1', 'NOXO1', 'ACTB', 'CYGB', 'PTGS1', 'PRDX3', 'LDHA', 'MB', 'UCP2', 'APOE', 'CTSB', 'NQO1', 'GSTK1', 'PRNP', 'GPX2', 'GPX1', 'GPX3', 'TXNRD2', 'TXNRD1', 'IDH1', 'NGB', 'SOD3', 'PRDX6', 'DNM2', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'GCLM', 'SQSTM1']",9.88115579467935e-09,DisGeNET
15,16,Lip and Oral Cavity Carcinoma,1.2909945753275424e-10,14.494107551487414,330.0371776563571,"['GSTK1', 'GPX1', 'GSTP1', 'GSR', 'CYGB', 'PTGS1', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'SQSTM1', 'CTSB']",2.3600994580206636e-08,DisGeNET
16,17,Malignant neoplasm of mouth,2.0953519378689735e-10,13.905614767607956,309.90233011468723,"['GSTK1', 'GPX1', 'GSTP1', 'GSR', 'CYGB', 'PTGS1', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'SQSTM1', 'CTSB']",3.6052378930980866e-08,DisGeNET
17,18,Breast Carcinoma,3.408276769103486e-10,6.094542503550416,132.85885760699765,"['SRXN1', 'GSTP1', 'ACTB', 'CYGB', 'PTGS1', 'PRDX3', 'LDHA', 'MB', 'UCP2', 'APOE', 'CTSB', 'NQO1', 'GSTK1', 'PRNP', 'GPX2', 'GPX1', 'GPX4', 'GPX3', 'TXNRD2', 'TXNRD1', 'IDH1', 'GSR', 'DHCR24', 'FANCC', 'SOD3', 'PRDX6', 'DNM2', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'SQSTM1']",5.5384497497931644e-08,DisGeNET
18,19,Barrett Esophagus,4.4056528448639906e-10,17.308253205128207,372.87104932519446,"['NQO1', 'GPX2', 'GPX1', 'APC', 'GPX3', 'GSTP1', 'CAT', 'ERCC2', 'VIM', 'ACTB', 'PTGS1']",6.782386616435354e-08,DisGeNET
19,20,Obesity,5.426790530331692e-10,7.046291191691416,150.32912080262008,"['NQO1', 'GSTK1', 'GPX1', 'NCF1', 'GPX3', 'TXNRD2', 'NCF2', 'TXNRD1', 'IFT172', 'GSTP1', 'GSR', 'ACTB', 'PRDX3', 'GCLC', 'APC', 'UCP3', 'UCP2', 'CAT', 'ERCC2', 'VIM', 'APOE', 'SQSTM1']",7.883146543052124e-08,DisGeNET
20,21,Malignant neoplasm of breast,5.739084984724781e-10,5.947808764940239,126.5607529914403,"['SRXN1', 'GSTP1', 'EPX', 'ACTB', 'CYGB', 'PTGS1', 'PRDX3', 'LDHA', 'MB', 'UCP2', 'APOE', 'CTSB', 'NQO1', 'GSTK1', 'PRNP', 'GPX2', 'GPX1', 'GPX4', 'GPX3', 'TXNRD2', 'TXNRD1', 'IDH1', 'GSR', 'FANCC', 'SOD3', 'PRDX6', 'DNM2', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'SQSTM1']",7.883146543052124e-08,DisGeNET
21,22,Contact hypersensitivity,5.929204237509289e-10,48.667132867132864,1033.9800029153364,"['NQO1', 'GCLC', 'TXNRD1', 'GSTP1', 'GSR', 'SOD3', 'PRDX6']",7.883146543052124e-08,DisGeNET
22,23,Alzheimer's Disease,6.652441224367237e-10,6.962667135819845,147.12719349934613,"['NQO1', 'GSTK1', 'PRNP', 'NCF1', 'TXNRD1', 'GSTP1', 'GSR', 'NGB', 'DHCR24', 'PRDX6', 'ACTB', 'DNM2', 'PTGS1', 'PRDX3', 'LDHA', 'APC', 'ALS2', 'CAT', 'VIM', 'APOE', 'SQSTM1', 'CTSB']",8.46016981794529e-08,DisGeNET
23,24,Hyperthyroidism,8.851134715683201e-10,31.80914194065758,663.0712738968693,"['GPX1', 'TXNRD2', 'UCP3', 'GSR', 'UCP2', 'CAT', 'VIM', 'ACTB']",1.07873204347389e-07,DisGeNET
24,25,Atherosclerosis,1.3546771139538601e-09,8.429722470904208,172.13242672715634,"['NQO1', 'GSTK1', 'PRNP', 'GPX1', 'GPX4', 'NCF1', 'NCF2', 'GSR', 'NGB', 'PTGS1', 'UCP2', 'CAT', 'NOXA1', 'VIM', 'APOE', 'SQSTM1', 'CTSB']",1.5849722233260163e-07,DisGeNET
25,26,Hypertensive disease,1.5363875013700652e-09,7.876583169152829,159.8460552104326,"['NQO1', 'GSTK1', 'GPX1', 'NCF1', 'NCF2', 'IFT172', 'GSTP1', 'SOD3', 'DNM2', 'PTGS1', 'GCLC', 'APC', 'UCP3', 'UCP2', 'CAT', 'ERCC6', 'APOE', 'SQSTM1']",1.7284359390413233e-07,DisGeNET
26,27,Rectal Carcinoma,1.6521252174584309e-09,18.047863561342382,364.94951941787207,"['GPX2', 'APC', 'GPX3', 'GSTP1', 'ERCC2', 'VIM', 'APOE', 'EPX', 'DNM2', 'PTGS1']",1.7898023189133001e-07,DisGeNET
27,28,Drug-Induced Liver Disease,2.2378100177300396e-09,14.714002732240438,293.0700945373315,"['GSTK1', 'GCLC', 'GPX1', 'SRXN1', 'GSTP1', 'GSR', 'CAT', 'HBA1', 'VIM', 'APOE', 'SOD3']",2.3377122506644161e-07,DisGeNET
28,29,Colorectal Cancer,2.514173808684237e-09,5.736089880770407,113.5821604146722,"['GSTP1', 'ACTB', 'PTGS1', 'LDHA', 'UCP2', 'APOE', 'CTSB', 'NQO1', 'GSTK1', 'PRNP', 'GPX2', 'GPX1', 'GPX4', 'GPX3', 'TXNRD2', 'TXNRD1', 'IDH1', 'GSR', 'PRDX6', 'CCS', 'GCLC', 'APC', 'ERCC2', 'VIM', 'ERCC6', 'GCLM', 'SQSTM1']",2.5358477208280665e-07,DisGeNET
29,30,Hypoxic-Ischemic Encephalopathy,2.864405258503892e-09,120.35628019323671,2367.516965507181,"['GPX1', 'MB', 'NGB', 'APOE', 'ACTB']",2.7927951270412946e-07,DisGeNET
30,31,Neurodegenerative Disorders,3.1541071147922913e-09,9.947572743742374,194.7193633805596,"['NQO1', 'PRNP', 'GPX3', 'TXNRD1', 'GSR', 'NGB', 'DNM2', 'ALS2', 'UCP2', 'CAT', 'VIM', 'APOE', 'SQSTM1', 'CTSB']",2.976052680892727e-07,DisGeNET
31,32,Mammary Neoplasms,3.6354255928421902e-09,6.110330553541213,118.73924076165576,"['NQO1', 'PRNP', 'GPX2', 'GPX1', 'GPX4', 'TXNRD2', 'TXNRD1', 'IDH1', 'GSTP1', 'GSR', 'PRDX6', 'ACTB', 'PTGS1', 'LDHA', 'APC', 'MB', 'UCP2', 'CAT', 'ERCC2', 'VIM', 'APOE', 'SQSTM1', 'CTSB']",3.3230062059573146e-07,DisGeNET
32,33,Colorectal Neoplasms,5.110227030172723e-09,8.170617651033924,155.9936119889002,"['NQO1', 'GSTK1', 'PRNP', 'GPX4', 'TXNRD1', 'IDH1', 'GSTP1', 'ACTB', 'PTGS1', 'GCLC', 'APC', 'ERCC2', 'VIM', 'APOE', 'GCLM', 'CTSB']",4.5295194131076404e-07,DisGeNET
33,34,Arteriosclerosis,6.147042903508348e-09,8.057836467920502,152.35188873903687,"['NQO1', 'GSTK1', 'PRNP', 'GPX1', 'GPX4', 'NCF1', 'NCF2', 'GSR', 'PTGS1', 'UCP2', 'CAT', 'ERCC2', 'NOXA1', 'VIM', 'APOE', 'SQSTM1']",5.096184784663226e-07,DisGeNET
34,35,Cardiovascular Diseases,6.349298761402514e-09,9.386524946680186,177.16992116420104,"['GSTK1', 'GPX1', 'NCF1', 'GPX3', 'TXNRD1', 'HBA1', 'SOD3', 'PTGS1', 'PRDX3', 'GCLC', 'MB', 'UCP2', 'CAT', 'APOE']",5.096184784663226e-07,DisGeNET
35,36,Squamous cell carcinoma of the head and neck,6.445268878589619e-09,8.62803772216177,162.72409673178979,"['NQO1', 'GSTK1', 'GPX1', 'NCF2', 'TXNRD1', 'GSTP1', 'FANCC', 'CYGB', 'LDHA', 'GCLC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'SQSTM1']",5.096184784663226e-07,DisGeNET
36,37,Colorectal Carcinoma,6.446455966924424e-09,5.639194769442533,106.35372076758956,"['GSTP1', 'ACTB', 'PTGS1', 'LDHA', 'APOE', 'CTSB', 'NQO1', 'GSTK1', 'PRNP', 'GPX2', 'GPX1', 'GPX4', 'GPX3', 'TXNRD2', 'TXNRD1', 'IDH1', 'PRDX6', 'CCS', 'GCLC', 'APC', 'ERCC2', 'VIM', 'ERCC6', 'GCLM', 'SQSTM1']",5.096184784663226e-07,DisGeNET
37,38,Metabolic Diseases,7.053256211744833e-09,13.105426829268293,245.98593190319673,"['NQO1', 'GPX1', 'TXNRD1', 'UCP3', 'IDH1', 'UCP2', 'CAT', 'AOX1', 'APOE', 'SQSTM1', 'DNM2']",5.429151162987799e-07,DisGeNET
38,39,Chronic Obstructive Airway Disease,8.630663865077396e-09,10.061336649550706,186.81833959452476,"['NQO1', 'GSTK1', 'NCF1', 'NCF2', 'GSTP1', 'GSR', 'SOD3', 'ACTB', 'PTGS1', 'GCLC', 'CAT', 'VIM', 'GCLM']",6.472997898808047e-07,DisGeNET
39,40,Myocardial Infarction,1.0137741551023159e-08,8.323694356817386,153.21424693953267,"['GPX1', 'TXNRD2', 'TXNRD1', 'GSTP1', 'GSR', 'SOD3', 'PTGS1', 'LDHA', 'GCLC', 'MB', 'UCP2', 'CAT', 'APOE', 'GCLM', 'CTSB']",7.413223509185685e-07,DisGeNET
40,41,Squamous cell carcinoma,1.1223884722764488e-08,6.289279755283649,115.12666066133977,"['NQO1', 'GSTK1', 'GPX1', 'GPX4', 'TXNRD1', 'IDH1', 'GSTP1', 'GSR', 'NGB', 'ACTB', 'PTGS1', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'APOE', 'GCLM', 'SQSTM1', 'CTSB']",8.007283613191739e-07,DisGeNET
41,42,Diabetes Mellitus,1.3996074896956653e-08,6.762317601807192,122.29305768351418,"['NQO1', 'GPX1', 'NCF1', 'GPX3', 'TXNRD1', 'GSTP1', 'FANCC', 'HBA1', 'ACTB', 'CYGB', 'DNM2', 'PTGS1', 'APC', 'UCP3', 'UCP2', 'CAT', 'APOE', 'CTSB']",9.747266446094811e-07,DisGeNET
42,43,Adenoma,1.6104938414931624e-08,8.021996615905245,143.94782937778965,"['NQO1', 'GSTK1', 'GPX1', 'TXNRD1', 'GSTP1', 'NOXO1', 'DHCR24', 'PTGS1', 'GCLC', 'APC', 'ERCC2', 'VIM', 'APOE', 'GCLM', 'CTSB']",1.0955103456668604e-06,DisGeNET
43,44,Liver carcinoma,1.7073456659756887e-08,5.168501121704992,92.44247149861918,"['GSTP1', 'ACTB', 'PRDX3', 'LDHA', 'UCP2', 'APOE', 'CTSB', 'NQO1', 'GSTK1', 'GPX2', 'GPX1', 'GPX3', 'TXNRD2', 'TXNRD1', 'IDH1', 'NGB', 'FANCC', 'PRDX6', 'DNM2', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'GCLM', 'SQSTM1']",1.1349968347679295e-06,DisGeNET
44,45,Glioblastoma,1.9354891555378254e-08,6.068622006831911,107.7806727805308,"['NQO1', 'GSTK1', 'PRNP', 'GPX3', 'IDH1', 'GSTP1', 'GSR', 'NGB', 'ACTB', 'CYGB', 'DNM2', 'PTGS1', 'LDHA', 'GCLC', 'APC', 'VIM', 'APOE', 'GCLM', 'SQSTM1', 'CTSB']",1.2580679510995865e-06,DisGeNET
45,46,leukemia,2.0044457419078098e-08,6.05464223942503,107.32042976170383,"['NQO1', 'GSTK1', 'NCF1', 'GPX3', 'TXNRD1', 'IDH1', 'GSTP1', 'FANCC', 'HBA1', 'ACTB', 'PTGS1', 'LDHA', 'GCLC', 'UCP2', 'CAT', 'ERCC2', 'AOX1', 'VIM', 'APOE', 'GCLM']",1.2745660424087704e-06,DisGeNET
46,47,Thyroid carcinoma,2.0962323867095693e-08,9.297242045792448,164.38025162545782,"['GSTK1', 'TXNRD2', 'IDH1', 'GSTP1', 'SOD3', 'PRDX6', 'DNM2', 'LDHA', 'APC', 'CAT', 'ERCC2', 'VIM', 'CTSB']",1.300502938565877e-06,DisGeNET
47,48,Adenocarcinoma of lung (disorder),2.134158668415798e-08,7.330681956813469,129.47896354441164,"['NQO1', 'GSTK1', 'GPX4', 'TXNRD1', 'IDH1', 'GSTP1', 'CYGB', 'PRDX3', 'LDHA', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'APOE', 'SQSTM1']",1.300502938565877e-06,DisGeNET
48,49,Malignant Head and Neck Neoplasm,2.191561706292325e-08,11.677015250544663,205.93661568616295,"['GSTK1', 'GCLC', 'GPX1', 'GPX3', 'GSTP1', 'ERCC2', 'FANCC', 'VIM', 'ERCC6', 'CYGB', 'CTSB']",1.308228161409194e-06,DisGeNET
49,50,Prostatic Neoplasms,2.255733999243072e-08,6.538707386363637,115.12836351444814,"['NQO1', 'GSTK1', 'PRNP', 'GPX1', 'GPX3', 'TXNRD2', 'IDH1', 'GSTP1', 'DHCR24', 'HBA1', 'APC', 'UCP3', 'UCP2', 'ERCC2', 'AOX1', 'VIM', 'APOE', 'CTSB']",1.319604389557197e-06,DisGeNET
50,51,Essential Hypertension,3.107142297318595e-08,15.677110993096123,271.0098621125224,"['GSTK1', 'GPX1', 'GPX4', 'GPX3', 'TXNRD1', 'CAT', 'APOE', 'SOD3', 'DNM2']",1.7820374940503704e-06,DisGeNET
51,52,Chronic Kidney Diseases,3.47932550098258e-08,12.906394199077125,221.6523785140848,"['GSTK1', 'GPX1', 'TXNRD1', 'IFT172', 'UCP3', 'GSTP1', 'UCP2', 'CAT', 'APOE', 'PTGS1']",1.957120594302701e-06,DisGeNET
52,53,Neoplasms,3.759892088758548e-08,7.017892271662763,119.97992488113931,"['NQO1', 'PRNP', 'GPX1', 'GPX3', 'TXNRD2', 'IDH1', 'NGB', 'SOD3', 'CYGB', 'APC', 'UCP2', 'CAT', 'VIM', 'ERCC6', 'SQSTM1', 'CTSB']",2.075034784833727e-06,DisGeNET
53,54,Malignant neoplasm of ovary,4.134071782821461e-08,5.77075225935098,98.11097086727314,"['NQO1', 'GSTK1', 'GSTP1', 'HBA1', 'ACTB', 'CYGB', 'DNM2', 'PTGS1', 'EHD2', 'LDHA', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'APOE', 'GCLM', 'SQSTM1', 'CTSB']",2.2392888823616246e-06,DisGeNET
54,55,Lung diseases,4.7715846762849564e-08,12.460039482901356,210.0513739739312,"['NQO1', 'GCLC', 'GPX1', 'APC', 'GPX3', 'GSTP1', 'CAT', 'VIM', 'CTSB', 'PTGS1']",2.537615486933363e-06,DisGeNET
55,56,Chronic granulomatous disease,4.894174065505403e-08,36.303196347031964,611.0784611551832,"['GCLC', 'NCF1', 'NCF2', 'TXNRD1', 'CAT', 'GCLM']",2.556331989572018e-06,DisGeNET
56,57,Malignant neoplasm of pancreas,5.35768893925105e-08,5.889402025177887,98.6012405131181,"['NQO1', 'GSTK1', 'PRNP', 'GPX4', 'IDH1', 'GSTP1', 'FANCC', 'SOD3', 'ACTB', 'DNM2', 'PTGS1', 'LDHA', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'SQSTM1', 'CTSB']",2.7066128320822816e-06,DisGeNET
57,58,Diabetes,5.366958778146063e-08,6.826837060702875,114.28411510331456,"['NQO1', 'GPX1', 'NCF1', 'TXNRD1', 'GSTP1', 'FANCC', 'HBA1', 'ACTB', 'CYGB', 'DNM2', 'PTGS1', 'APC', 'UCP3', 'UCP2', 'CAT', 'APOE']",2.7066128320822816e-06,DisGeNET
58,59,Adenocarcinoma Of Esophagus,5.802946515447468e-08,14.526354679802955,242.04269653955927,"['NQO1', 'GSTK1', 'APC', 'GSTP1', 'ERCC2', 'VIM', 'ACTB', 'CTSB', 'PTGS1']",2.8768845013023462e-06,DisGeNET
59,60,Pancreatic carcinoma,6.53341377055431e-08,5.808800675675676,96.09935288528456,"['NQO1', 'GSTK1', 'PRNP', 'GPX4', 'IDH1', 'GSTP1', 'FANCC', 'SOD3', 'ACTB', 'DNM2', 'PTGS1', 'LDHA', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'SQSTM1', 'CTSB']",3.1850392131452258e-06,DisGeNET
60,61,Asthma,8.699315643039994e-08,6.574116092080626,106.87827414215002,"['NQO1', 'GSTK1', 'PRNP', 'GPX3', 'GSTP1', 'EPX', 'SOD3', 'ACTB', 'PTGS1', 'GCLC', 'APC', 'CAT', 'ERCC2', 'APOE', 'GCLM', 'SQSTM1']",4.153109500908483e-06,DisGeNET
61,62,Heart failure,8.803172275429946e-08,8.167443234020213,132.6847593578128,"['GPX4', 'NCF1', 'GSR', 'HBA1', 'SOD3', 'DNM2', 'PTGS1', 'PRDX3', 'UCP3', 'UCP2', 'CAT', 'APOE', 'CTSB']",4.153109500908483e-06,DisGeNET
62,63,Diabetic Nephropathy,1.3209372007549738e-07,9.6995,153.63769553039393,"['GPX1', 'GPX4', 'NCF1', 'UCP3', 'UCP2', 'CAT', 'HBA1', 'APOE', 'SQSTM1', 'CTSB', 'PTGS1']",6.13292271779095e-06,DisGeNET
63,64,Myocardial Ischemia,1.6166178003722197e-07,10.864795634257712,169.90106072913463,"['LDHA', 'GCLC', 'TXNRD1', 'GSTP1', 'HBA1', 'APOE', 'GCLM', 'SOD3', 'PRDX6', 'ACTB']",7.38844854076366e-06,DisGeNET
64,65,Ovarian Carcinoma,1.667688892016437e-07,5.25054305262069,81.94342385589599,"['NQO1', 'GSTK1', 'GSTP1', 'HBA1', 'ACTB', 'CYGB', 'DNM2', 'PTGS1', 'EHD2', 'LDHA', 'GCLC', 'APC', 'CAT', 'ERCC2', 'VIM', 'ERCC6', 'APOE', 'GCLM', 'SQSTM1', 'CTSB']",7.504600014073967e-06,DisGeNET
65,66,melanoma,1.940596733629594e-07,5.03953966296753,77.88659010292139,"['NQO1', 'GSTK1', 'PRNP', 'GPX4', 'GPX3', 'TXNRD1', 'IDH1', 'GSTP1', 'DHCR24', 'PRDX6', 'ACTB', 'PTGS1', 'CCS', 'LDHA', 'APC', 'UCP2', 'CAT', 'ERCC2', 'VIM', 'APOE', 'CTSB']",8.60037188767661e-06,DisGeNET
66,67,Non-Small Cell Lung Carcinoma,2.2422172464987072e-07,5.144457504389592,78.76488762528265,"['NQO1', 'GSTK1', 'TXNRD2', 'TXNRD1', 'IDH1', 'GSTP1', 'NGB', 'DHCR24', 'ACTB', 'CYGB', 'PTGS1', 'GCLC', 'APC', 'MB', 'UCP2', 'CAT', 'ERCC2', 'VIM', 'SQSTM1', 'CTSB']",9.67737892075449e-06,DisGeNET
67,68,Congestive heart failure,2.249783817474548e-07,7.493322859387274,114.70225266603573,"['NQO1', 'GPX4', 'NCF1', 'GSR', 'HBA1', 'SOD3', 'DNM2', 'PTGS1', 'UCP3', 'UCP2', 'CAT', 'APOE', 'CTSB']",9.67737892075449e-06,DisGeNET
68,69,Mental deterioration,2.30640756881926e-07,45.06567028985507,688.7118025216271,"['ERCC2', 'ERCC6', 'APOE', 'SQSTM1', 'ACTB']",9.777162519994688e-06,DisGeNET
69,70,Parkinson Disease,2.7162660713933976e-07,6.810450450450451,102.96609353705087,"['NQO1', 'GSTK1', 'PRNP', 'GPX1', 'GPX3', 'TXNRD1', 'GSTP1', 'ACTB', 'PRDX3', 'UCP2', 'CAT', 'APOE', 'SQSTM1', 'CTSB']",1.135011179832241e-05,DisGeNET
70,71,Down Syndrome,2.774004422954247e-07,10.219774455809075,154.29614894604157,"['PRDX3', 'PRNP', 'GPX3', 'TXNRD1', 'CAT', 'ERCC2', 'APOE', 'SQSTM1', 'PRDX6', 'ACTB']",1.1428116812874892e-05,DisGeNET
71,72,Endothelial dysfunction,3.0493094030792923e-07,14.425929316974914,216.43482158434296,"['GCLC', 'APC', 'UCP2', 'CAT', 'VIM', 'APOE', 'SQSTM1', 'PTGS1']",1.2387819450009625e-05,DisGeNET
72,73,Necrosis,3.339539280655937e-07,41.59071906354515,620.2117324423754,"['PRNP', 'GSTP1', 'CAT', 'SOD3', 'CTSB']",1.338103067934057e-05,DisGeNET
73,74,Central neuroblastoma,3.577799256587581e-07,5.589438339438339,82.96597712449122,"['NQO1', 'GSTK1', 'PRNP', 'GPX1', 'GSTP1', 'GSR', 'NGB', 'DHCR24', 'LDHA', 'GCLC', 'APC', 'MB', 'CAT', 'VIM', 'APOE', 'SQSTM1', 'CTSB']",1.414197679124145e-05,DisGeNET
74,75,Tumor Progression,3.8198563145317044e-07,5.1255733944954125,75.74512312727755,"['NQO1', 'PRNP', 'GPX2', 'GPX1', 'GPX3', 'IDH1', 'GSTP1', 'FANCC', 'PRDX6', 'DNM2', 'LDHA', 'GCLC', 'APC', 'MB', 'CAT', 'ERCC2', 'VIM', 'GCLM', 'CTSB']",1.4897439626673647e-05,DisGeNET
75,76,"Diabetes Mellitus, Experimental",4.1659751523427295e-07,24.725233644859813,363.24199937386646,"['NQO1', 'GPX1', 'NCF1', 'GSR', 'UCP2', 'CAT']",1.5622406821285237e-05,DisGeNET
76,77,Streptozotocin Diabetes,4.1659751523427295e-07,24.725233644859813,363.24199937386646,"['NQO1', 'GPX1', 'NCF1', 'GSR', 'UCP2', 'CAT']",1.5622406821285237e-05,DisGeNET
