,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
23,24,Left-Sided Heart Failure,2.3874533126582335e-09,40.25354969574037,799.1552758431116,"['NOS2', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'SOD1']",2.22331589741298e-07,DisGeNET
24,25,Multiple Sclerosis,2.783055715784873e-09,10.997668997668997,216.6509595954441,"['NOS2', 'PARK7', 'SOD2', 'MPO', 'SOD1', 'DUOX1', 'PRDX2', 'PRDX5', 'CCL5', 'HMOX1', 'HPRT1', 'B2M', 'DUOX2', 'HSPA1A']",2.488051809911677e-07,DisGeNET
25,26,Colon Carcinoma,2.9532180872248523e-09,8.630487216594307,169.50596552952604,"['NOS2', 'RPLP1', 'NUDT1', 'SOD2', 'PTGS2', 'MPO', 'PRDX2', 'PRDX5', 'CCL5', 'FTH1', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'RAG2', 'B2M', 'HSPA1A']",2.538631701902902e-07,DisGeNET
26,27,Malignant neoplasm of lung,4.728339942506582e-09,8.064536431856693,154.59467677609348,"['NOS2', 'NUDT1', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'DUOX1', 'PRDX2', 'TPO', 'PRDX4', 'CCL5', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'B2M', 'DUOX2', 'HSPA1A']",3.9140147301860033e-07,DisGeNET
27,28,Carcinoma of lung,5.686688621350348e-09,7.9636333165744935,151.19067528927306,"['NOS2', 'NUDT1', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'DUOX1', 'PRDX2', 'TPO', 'PRDX4', 'CCL5', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'B2M', 'DUOX2', 'HSPA1A']",4.539196095970724e-07,DisGeNET
28,29,Down Syndrome,7.591900508147626e-09,16.128205128205128,301.5358887401915,"['PRDX2', 'TPO', 'NOS2', 'PRDX1', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",5.850999184727567e-07,DisGeNET
29,30,Malignant tumor of colon,1.2622185866303766e-08,8.108552631578947,147.47681292165976,"['NOS2', 'RPLP1', 'NUDT1', 'SOD2', 'PTGS2', 'MPO', 'PRDX2', 'PRDX5', 'CCL5', 'FTH1', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'B2M', 'HSPA1A']",9.403528470396305e-07,DisGeNET
30,31,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),1.6291649870444265e-08,30.06614617219692,539.1645678649762,"['PRDX5', 'NOS2', 'HMOX1', 'SOD2', 'PTGS2', 'SOD1', 'HSPA1A']",1.1745754019497719e-06,DisGeNET
31,32,Endothelial dysfunction,1.7171114827456003e-08,22.17097862767154,396.41792340685276,"['DUOX1', 'NOS2', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'DUOX2']",1.1992950512301302e-06,DisGeNET
32,33,Chronic kidney disease stage 5,2.102227127635141e-08,17.225153913808267,304.5008178218685,"['PRDX5', 'NOS2', 'CCL5', 'ALB', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO']",1.385549930665313e-06,DisGeNET
33,34,Pancreatitis,2.1077717066049506e-08,21.568691844553914,381.22769422790225,"['CCL5', 'ALB', 'HMOX1', 'PTGS2', 'RAG2', 'MPO', 'SOD1', 'HSPA1A']",1.385549930665313e-06,DisGeNET
34,35,Congestive heart failure,2.4210820556994162e-08,10.947247706422019,191.9760390939952,"['DUOX1', 'NOS2', 'FTH1', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'DUOX2', 'SOD1', 'HSPA1A']",1.5460338269966272e-06,DisGeNET
35,36,Ulcerative Colitis,3.542245604093716e-08,10.554263565891473,181.06809998618164,"['NOS2', 'CCL5', 'ALB', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'RAG2', 'MPO', 'B2M', 'DUOX2', 'HSPA1A']",2.1574423668064067e-06,DisGeNET
36,37,Anoxia,3.577884041106258e-08,20.085714285714285,344.3878327222578,"['NOS2', 'PRDX1', 'NOX4', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'MPO']",2.1574423668064067e-06,DisGeNET
37,38,Diabetic Nephropathy,3.6681346728699533e-08,13.550886500069803,232.00469354654035,"['NOS2', 'CCL5', 'ALB', 'NOX4', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",2.1574423668064067e-06,DisGeNET
38,39,Cerebral Aneurysm,4.197943284067037e-08,65.55299539170507,1113.4888194359764,"['DUOX1', 'CYBA', 'PTGS2', 'MPO', 'DUOX2']",2.405744420484571e-06,DisGeNET
39,40,Atherogenesis,4.611776859935235e-08,64.23870967741935,1085.1246216033644,"['NOS2', 'CYBA', 'SOD2', 'PTGS2', 'SOD1']",2.5768303204888125e-06,DisGeNET
40,41,Coronary Arteriosclerosis,5.590001962959135e-08,11.28785046728972,188.50372892878354,"['NOS2', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",3.0472327773691874e-06,DisGeNET
41,42,Cerebrovascular accident,6.218220167416606e-08,11.163910171730516,185.2449610474373,"['NOS2', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",3.3089814462324083e-06,DisGeNET
42,43,leukemia,6.434365884694168e-08,7.496727272727273,124.13851268958325,"['NOS2', 'CYBA', 'PTGS2', 'MPO', 'SOD1', 'DUOX1', 'TPO', 'PSMB5', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'RAG2', 'B2M', 'DUOX2', 'HSPA1A']",3.344373895881736e-06,DisGeNET
43,44,Non-Small Cell Lung Carcinoma,6.96909005109909e-08,7.12975835815955,117.4926859865042,"['NOS2', 'NUDT1', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'PRDX2', 'PRDX5', 'TPO', 'CCL5', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'RAG2', 'B2M', 'HSPA1A']",3.539980969137833e-06,DisGeNET
44,45,Myocardial Ischemia,7.2120122666868e-08,14.825360668185269,243.80205900105813,"['PSMB5', 'NOS2', 'ALB', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",3.5819660924544438e-06,DisGeNET
45,46,Familial M??ni??re disease,8.823099968426665e-08,33.35294117647059,541.7620784028686,"['NOS2', 'CCL5', 'GPX5', 'SOD2', 'PTGS2', 'HSPA1A']",4.286875745529042e-06,DisGeNET
46,47,Bonnevie-Ullrich Syndrome,1.0670571629085389e-07,604.8787878787879,9710.234778139893,"['NOS2', 'SOD2', 'SOD1']",5.0741973597884775e-06,DisGeNET
47,48,Heart failure,1.1353302850386784e-07,10.485572139303482,167.67658804179263,"['DUOX1', 'NOS2', 'FTH1', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'DUOX2', 'SOD1']",5.286381639711347e-06,DisGeNET
48,49,Kidney Diseases,1.239378146546728e-07,11.822795646325059,188.02366376358324,"['NOS2', 'CCL5', 'ALB', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'B2M', 'SOD1']",5.634945061248189e-06,DisGeNET
49,50,Congenital Hypothyroidism,1.2606141076617871e-07,51.774193548387096,822.5105529684672,"['DUOX1', 'TPO', 'NOS2', 'ALB', 'DUOX2']",5.634945061248189e-06,DisGeNET
50,51,Anemia,1.5446547524406175e-07,13.501732501732501,211.75165689772587,"['NOS2', 'CCL5', 'ALB', 'HMOX1', 'HPRT1', 'SOD2', 'RAG2', 'B2M', 'SOD1']",6.381171328666889e-06,DisGeNET
51,52,"Brain Injuries, Focal",1.5736957832418025e-07,49.37717121588089,773.477033173033,"['ALB', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",6.381171328666889e-06,DisGeNET
52,53,"Injuries, Acute Brain",1.5736957832418025e-07,49.37717121588089,773.477033173033,"['ALB', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",6.381171328666889e-06,DisGeNET
53,54,Brain Injuries,1.5736957832418025e-07,49.37717121588089,773.477033173033,"['ALB', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",6.381171328666889e-06,DisGeNET
54,55,Brain Lacerations,1.5736957832418025e-07,49.37717121588089,773.477033173033,"['ALB', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",6.381171328666889e-06,DisGeNET
55,56,Infection,1.598861719934433e-07,13.444444444444445,210.38947196581222,"['TPO', 'NOS2', 'CCL5', 'FTH1', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",6.381171328666889e-06,DisGeNET
56,57,Thyroid Diseases,1.7309184847629724e-07,29.597014925373134,460.8090506810387,"['DUOX1', 'TPO', 'CCL5', 'ALB', 'NOX4', 'PTGS2']",6.787022479728497e-06,DisGeNET
57,58,Autoimmune Diseases,1.76857780976962e-07,9.024809160305344,140.31701015971913,"['TPO', 'NOS2', 'CCL5', 'HMOX1', 'HPRT1', 'SOD2', 'PTGS2', 'RAG2', 'MPO', 'B2M', 'SOD1', 'HSPA1A']",6.8151231117846564e-06,DisGeNET
58,59,Malignant neoplasm of esophagus,2.0046284299561033e-07,11.196774567815291,172.6837889363021,"['PRDX2', 'PRDX5', 'NOS2', 'PRDX1', 'ALB', 'HMOX1', 'HPRT1', 'SOD2', 'PTGS2', 'MPO']",7.5938043066981205e-06,DisGeNET
59,60,Presenile dementia,2.072684674611369e-07,15.8272800645682,243.56998460702718,"['PRDX5', 'ALB', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",7.72075041292735e-06,DisGeNET
60,61,Vitiligo,2.2161707475325337e-07,20.177673874926942,309.1686717073335,"['PRDX5', 'NOS2', 'HMOX1', 'SOD2', 'PTGS2', 'SOD1', 'HSPA1A']",8.119904296287235e-06,DisGeNET
61,62,Liver Cirrhosis,2.2975175201903866e-07,11.024688535832667,168.52632648674205,"['TPO', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",8.282180092944377e-06,DisGeNET
62,63,Pulmonary Hypertension,2.7082499028193283e-07,27.33655172413793,413.377676970873,"['NOS2', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2']",9.341403134847008e-06,DisGeNET
63,64,"Multiple Sclerosis, Relapsing-Remitting",2.716739166734029e-07,43.94829871851525,664.4395320576199,"['DUOX1', 'PRDX5', 'NOS2', 'CCL5', 'DUOX2']",9.341403134847008e-06,DisGeNET
64,65,Pulmonary Edema,2.716739166734029e-07,43.94829871851525,664.4395320576199,"['NOS2', 'ALB', 'PTGS2', 'MPO', 'HSPA1A']",9.341403134847008e-06,DisGeNET
65,66,Prostate carcinoma,2.9243790741571527e-07,6.020134733355914,90.57300818555238,"['SLC38A1', 'NOS2', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'DUOX1', 'PRDX2', 'PRDX5', 'TPO', 'PRDX4', 'CCL5', 'PRDX1', 'HMOX1', 'HPRT1', 'RAG2', 'B2M', 'HSPA1A']",9.855467400606378e-06,DisGeNET
66,67,"Lupus Erythematosus, Systemic",2.996086496506655e-07,8.56630336058129,128.67263284837426,"['TPO', 'NOS2', 'CCL5', 'KRT1', 'ALB', 'SOD2', 'PTGS2', 'RAG2', 'MPO', 'B2M', 'SOD1', 'HSPA1A']",9.855467400606378e-06,DisGeNET
67,68,Chronic Kidney Diseases,2.9985314686408664e-07,15.047619047619047,226.01483169806022,"['CCL5', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",9.855467400606378e-06,DisGeNET
68,69,Adverse reaction to drug,3.7123039749872864e-07,41.12076095947064,608.8522011894622,"['ALB', 'HMOX1', 'PTGS2', 'B2M', 'SOD1']",1.185285626299512e-05,DisGeNET
69,70,Drug toxicity,3.7123039749872864e-07,41.12076095947064,608.8522011894622,"['ALB', 'HMOX1', 'PTGS2', 'B2M', 'SOD1']",1.185285626299512e-05,DisGeNET
70,71,Brain Ischemia,3.8813061212614064e-07,18.509190929826914,273.2312684153134,"['NOS2', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",1.2142751882833661e-05,DisGeNET
71,72,"Amyotrophic Lateral Sclerosis, Guam Form",3.9439696213889607e-07,83.05833333333334,1224.7705350508297,"['PARK7', 'PTGS2', 'SOD2', 'SOD1']",1.2142751882833661e-05,DisGeNET
72,73,Metabolic Syndrome X,3.9660889818651335e-07,12.012987012987013,177.07521488400317,"['TPO', 'NOS2', 'CCL5', 'ALB', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO']",1.2142751882833661e-05,DisGeNET
73,74,Liver carcinoma,4.374672686999619e-07,5.734326896165687,83.96352797976662,"['SLC38A1', 'NOS2', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'DUOX1', 'PRDX2', 'PRDX5', 'TPO', 'CCL5', 'FTH1', 'PRDX1', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'DUOX2', 'HSPA1A']",1.3085651295708885e-05,DisGeNET
74,75,Pre-renal acute kidney injury,4.447177585384347e-07,80.375,1175.5507652706306,"['HMOX1', 'CYBA', 'HPRT1', 'SOD1']",1.3085651295708885e-05,DisGeNET
75,76,Ileal Pouches,4.4651159021759667e-07,302.3939393939394,4421.543847886861,"['NOS2', 'HMOX1', 'PTGS2']",1.3085651295708885e-05,DisGeNET
76,77,Vascular Diseases,4.508255703667043e-07,14.22828062522719,207.90627348270974,"['NOS2', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",1.3085651295708885e-05,DisGeNET
77,78,Malignant neoplasm of prostate,4.690630330403409e-07,5.811764705882353,84.69210785046738,"['SLC38A1', 'NOS2', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'DUOX1', 'PRDX2', 'PRDX5', 'TPO', 'PRDX4', 'CCL5', 'PRDX1', 'HMOX1', 'HPRT1', 'RAG2', 'B2M', 'HSPA1A']",1.3440459985194383e-05,DisGeNET
78,79,Iron Overload,4.976698175768165e-07,38.63389040031092,560.7063618032709,"['FTH1', 'HMOX1', 'SOD2', 'MPO', 'B2M']",1.40796461048631e-05,DisGeNET
79,80,Neurodegenerative Disorders,5.109281120936794e-07,10.062271062271062,145.7724925539913,"['TPO', 'FTH1', 'NUDT1', 'HMOX1', 'PARK7', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",1.40985138742164e-05,DisGeNET
80,81,Cerebral Ischemia,5.109528518172387e-07,17.739577972207925,256.9930623887075,"['NOS2', 'ALB', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",1.40985138742164e-05,DisGeNET
81,82,Lung Neoplasms,5.458806857440548e-07,8.06824034334764,116.35100808178242,"['DUOX1', 'NOS2', 'CCL5', 'PRDX1', 'NUDT1', 'HMOX1', 'HPRT1', 'SOD2', 'PTGS2', 'MPO', 'DUOX2', 'SOD1']",1.4878577227292225e-05,DisGeNET
82,83,Burn injury,6.370875143068272e-07,259.1818181818182,3697.5808140990575,"['NOS2', 'PTGS2', 'MPO']",1.715530836717782e-05,DisGeNET
83,84,Colonic Neoplasms,7.591084983267934e-07,9.61338141025641,135.4633218315998,"['NOS2', 'CCL5', 'PRDX1', 'NOX4', 'HMOX1', 'HPRT1', 'SOD2', 'PTGS2', 'B2M', 'HSPA1A']",2.0197708259052182e-05,DisGeNET
84,85,"Depression, Neurotic",7.712692921974454e-07,69.19444444444444,973.9275990384028,"['FTH1', 'ALB', 'PTGS2', 'SOD1']",2.0279845506603418e-05,DisGeNET
85,86,Cirrhosis,8.044749690827396e-07,13.13546218487395,184.33093893357545,"['TPO', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'MPO']",2.067310343214168e-05,DisGeNET
86,87,Hepatitis C,8.047248315867231e-07,9.548711314558663,133.99482615132658,"['NOS2', 'CCL5', 'FTH1', 'ALB', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",2.067310343214168e-05,DisGeNET
87,88,Neoplasm Invasiveness,8.381546286439177e-07,22.35819209039548,312.8372374916623,"['PRDX2', 'NOS2', 'CCL5', 'FTH1', 'HMOX1', 'SOD2']",2.1168024368754916e-05,DisGeNET
88,89,Cardiovascular Diseases,8.429325140130593e-07,9.497574497574497,132.83667590262095,"['NOS2', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'HSPA1A']",2.1168024368754916e-05,DisGeNET
89,90,Kidney Failure,8.563099150958258e-07,16.37550535077289,228.7761832396545,"['ALB', 'NOX4', 'CYBA', 'HPRT1', 'PTGS2', 'MPO', 'HSPA1A']",2.1265029558213008e-05,DisGeNET
90,91,Liver diseases,9.186428141893368e-07,10.813512004466778,150.3118011876693,"['TPO', 'NOS2', 'CCL5', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'SOD1', 'HSPA1A']",2.2562271315529317e-05,DisGeNET
91,92,Senile Plaques,9.364715193585102e-07,16.149425287356323,224.1725419756024,"['CCL5', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",2.2643176747312963e-05,DisGeNET
92,93,Melancholia,9.421993008949018e-07,65.54605263157895,909.4546928504017,"['FTH1', 'ALB', 'PTGS2', 'SOD1']",2.2643176747312963e-05,DisGeNET
93,94,Familial Alzheimer Disease (FAD),9.811352895370473e-07,21.73846153846154,300.7419521399125,"['HMOX1', 'HPRT1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",2.3328057150162774e-05,DisGeNET
94,95,Depressive Syndrome,1.0375070698832753e-06,63.86217948717949,879.9371592230771,"['FTH1', 'ALB', 'PTGS2', 'SOD1']",2.4408718959885476e-05,DisGeNET
95,96,"AMYLOIDOSIS, HEREDITARY, TRANSTHYRETIN-RELATED",1.139798755921553e-06,62.2625,852.0410710899093,"['ALB', 'NUDT1', 'PTGS2', 'B2M']",2.636681517088181e-05,DisGeNET
96,97,Ischemia,1.1443315756490092e-06,32.36396220267188,442.7613297992117,"['HMOX1', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",2.636681517088181e-05,DisGeNET
97,98,Esophageal Neoplasms,1.3890384713959863e-06,10.263269639065818,138.41967895236803,"['PRDX2', 'PRDX5', 'NOS2', 'PRDX1', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'MPO']",3.16785814650003e-05,DisGeNET
98,99,Amyloidosis,1.4111272573866134e-06,8.945228526030471,120.50226210541713,"['PRDX5', 'NOS2', 'ALB', 'HMOX1', 'SOD2', 'PTGS2', 'MPO', 'B2M', 'SOD1', 'HSPA1A']",3.185726687130385e-05,DisGeNET
99,100,Cardiac Arrest,1.4486280697307957e-06,20.275897435897434,272.6072838370026,"['NOS2', 'CCL5', 'HMOX1', 'PTGS2', 'MPO', 'SOD1']",3.237683735848329e-05,DisGeNET
100,101,Transformed migraine,1.5127800612039447e-06,181.4,2431.043256054627,"['PTGS2', 'SOD2', 'SOD1']",3.347587561179026e-05,DisGeNET
101,102,Rheumatoid Arthritis,1.5313408823941728e-06,6.347893447948423,84.99427386217994,"['NOS2', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'PRDX2', 'PRDX5', 'PSMB5', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'HPRT1', 'RAG2']",3.355438109951937e-05,DisGeNET
102,103,Hypertensive disease,1.6992516796163168e-06,7.1902927580893685,95.52535882411223,"['DUOX1', 'NOS2', 'ALB', 'NUDT1', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'B2M', 'DUOX2', 'SOD1']",3.679660148824328e-05,DisGeNET
103,104,Multiple Myeloma,1.7267421961924002e-06,7.178461538461539,95.25297339937997,"['SLC38A1', 'CCL5', 'ALB', 'HMOX1', 'HPRT1', 'SOD2', 'PTGS2', 'RAG2', 'MPO', 'B2M', 'SOD1', 'HSPA1A']",3.679660148824328e-05,DisGeNET
104,105,Secondary malignant neoplasm of bone,1.72869939877653e-06,14.677805060318137,194.74719041048922,"['PRDX2', 'NOX4', 'HMOX1', 'SOD2', 'PTGS2', 'RAG2', 'B2M']",3.679660148824328e-05,DisGeNET
105,106,Endogenous depression,1.7676200942917237e-06,55.330555555555556,732.9017053236411,"['FTH1', 'ALB', 'PTGS2', 'SOD1']",3.7270102931528325e-05,DisGeNET
106,107,Urticaria,1.8032734350050217e-06,29.37999408108908,388.5770684857869,"['ALB', 'SOD2', 'PTGS2', 'MPO', 'SOD1']",3.766650586202078e-05,DisGeNET
107,108,Arteriosclerosis,1.985671597512654e-06,7.723717472118959,101.40896072458858,"['NOS2', 'CCL5', 'ALB', 'NOX4', 'HMOX1', 'CYBA', 'SOD2', 'PTGS2', 'MPO', 'SOD1', 'HSPA1A']",4.109237055963687e-05,DisGeNET
