,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
16,17,Cytarabine-487 mg/kg in Saline-Rat-Liver-3d-dn,0.010699894951406781,19786.0,89779.39753374986,['TXNIP'],0.01800746955198513,DrugMatrix
17,18,Cycloheximide-0.25 mg/kg in Water-Rat-Liver-3d-dn,0.010749894677765881,19785.0,89682.62168326892,['TXNIP'],0.01800746955198513,DrugMatrix
18,19,Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-0.25d-dn,0.010749894677765881,19785.0,89682.62168326892,['TXNIP'],0.01800746955198513,DrugMatrix
19,20,Aspirin-35 mg/kg in Corn Oil-Rat-Heart-3d-dn,0.010899893859411786,19782.0,89394.90206367493,['TXNIP'],0.01800746955198513,DrugMatrix
20,21,Sodium Selenite-2 mg/kg in Water-Rat-Kidney-5d-dn,0.010949893589416268,19781.0,89299.85161916987,['TXNIP'],0.01800746955198513,DrugMatrix
21,22,Epinephrine-0.0375 mg/kg in Saline-Rat-Heart-3d-dn,0.010949893589416268,19781.0,89299.85161916987,['TXNIP'],0.01800746955198513,DrugMatrix
22,23,Eucalyptol-930 mg/kg in Corn Oil-Rat-Kidney-1d-dn,0.010949893589416268,19781.0,89299.85161916987,['TXNIP'],0.01800746955198513,DrugMatrix
23,24,Cycloheximide-0.25 mg/kg in Water-Rat-Liver-5d-dn,0.010999893319163269,19780.0,89205.2227547861,['TXNIP'],0.01800746955198513,DrugMatrix
24,25,Sodium Nitroprusside-6 mg/kg in Saline-Rat-Heart-3d-up,0.010999893319163269,19780.0,89205.2227547861,['TXNIP'],0.01800746955198513,DrugMatrix
25,26,NN-Dimethylformamide-140 mg/kg in Saline-Rat-Kidney-3d-dn,0.01104989304922977,19779.0,89111.0116662582,['TXNIP'],0.01800746955198513,DrugMatrix
26,27,Doxorubicin-0.65 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.01104989304922977,19779.0,89111.0116662582,['TXNIP'],0.01800746955198513,DrugMatrix
27,28,Nimodipine-10 mg/kg in Corn Oil-Rat-Heart-1d-up,0.011099892780762125,19778.0,89017.21459974351,['TXNIP'],0.01800746955198513,DrugMatrix
28,29,Aceclofenac-1 mg/kg in Corn Oil-Rat-Kidney-0.25d-dn,0.011149892511555107,19777.0,88923.82785787579,['TXNIP'],0.01800746955198513,DrugMatrix
29,30,N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Liver-0.25d-dn,0.011149892511555107,19777.0,88923.82785787579,['TXNIP'],0.01800746955198513,DrugMatrix
30,31,Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.011149892511555107,19777.0,88923.82785787579,['TXNIP'],0.01800746955198513,DrugMatrix
31,32,Ifosfamide-17 mg/kg in Saline-Rat-Liver-3d-dn,0.011199892244585325,19776.0,88830.84778365953,['TXNIP'],0.01800746955198513,DrugMatrix
32,33,Carboplatin-14 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.011199892244585325,19776.0,88830.84778365953,['TXNIP'],0.01800746955198513,DrugMatrix
33,34,Sulfamethoxazole-1000 mg/kg in Water-Rat-Kidney-5d-dn,0.011199892244585325,19776.0,88830.84778365953,['TXNIP'],0.01800746955198513,DrugMatrix
34,35,Trimethadione-535 mg/kg in Water-Rat-Kidney-3d-dn,0.011199892244585325,19776.0,88830.84778365953,['TXNIP'],0.01800746955198513,DrugMatrix
35,36,Promazine-100 mg/kg in Corn Oil-Rat-Liver-0.25d-dn,0.011249891979033914,19775.0,88738.27077557483,['TXNIP'],0.01800746955198513,DrugMatrix
36,37,Valproic Acid-235 mg/kg in Water-Rat-Kidney-3d-dn,0.011249891979033914,19775.0,88738.27077557483,['TXNIP'],0.01800746955198513,DrugMatrix
37,38,Allyl Alcohol-25 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.011299891712716177,19774.0,88646.09328231092,['TXNIP'],0.01800746955198513,DrugMatrix
38,39,Cisplatin-1.17 mg/kg in Saline-Rat-Liver-1d-up,0.011299891712716177,19774.0,88646.09328231092,['TXNIP'],0.01800746955198513,DrugMatrix
39,40,3-Acetamidophenol-700 mg/kg in Corn Oil-Rat-Liver-1d-dn,0.011349891447937294,19773.0,88554.31179166793,['TXNIP'],0.01800746955198513,DrugMatrix
40,41,Kanamycin-225 mg/kg in Saline-Rat-Kidney-1d-dn,0.011349891447937294,19773.0,88554.31179166793,['TXNIP'],0.01800746955198513,DrugMatrix
41,42,Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-1d-up,0.011349891447937294,19773.0,88554.31179166793,['TXNIP'],0.01800746955198513,DrugMatrix
42,43,Azathioprine-54 mg/kg in Water-Rat-Kidney-3d-dn,0.011349891447937294,19773.0,88554.31179166793,['TXNIP'],0.01800746955198513,DrugMatrix
43,44,Promethazine-113 mg/kg in Saline-Rat-Liver-1d-dn,0.011399891183604715,19772.0,88462.9228435866,['TXNIP'],0.01800746955198513,DrugMatrix
44,45,Lead(IV) Acetate-600 mg/kg in Saline-Rat-Kidney-1d-dn,0.011449890919180231,19771.0,88371.92302238473,['TXNIP'],0.01800746955198513,DrugMatrix
45,46,Sulindac-64 mg/kg in Corn Oil-Rat-Kidney-3d-dn,0.011449890919180231,19771.0,88371.92302238473,['TXNIP'],0.01800746955198513,DrugMatrix
46,47,Thiamphenicol-1500 mg/kg in Water-Rat-Kidney-1d-dn,0.011449890919180231,19771.0,88371.92302238473,['TXNIP'],0.01800746955198513,DrugMatrix
47,48,Rosiglitazone-1800 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-up,0.01149989065733838,19770.0,88281.30895141873,['TXNIP'],0.01800746955198513,DrugMatrix
48,49,Dexfenfluramine-29 mg/kg in Water-Rat-Kidney-5d-dn,0.01149989065733838,19770.0,88281.30895141873,['TXNIP'],0.01800746955198513,DrugMatrix
49,50,Busulfan-9 mg/kg in Corn Oil-Rat-Liver-0.25d-dn,0.011549890394065603,19769.0,88191.07730937863,['TXNIP'],0.01800746955198513,DrugMatrix
50,51,NN-Dimethylformamide-140 mg/kg in Saline-Rat-Bone marrow-1d-up,0.011599890134960407,19768.0,88101.22480150245,['TXNIP'],0.01800746955198513,DrugMatrix
51,52,Cytarabine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.011599890134960407,19768.0,88101.22480150245,['TXNIP'],0.01800746955198513,DrugMatrix
52,53,Levosulpiride-1200 mg/kg in CMC-Rat-Heart-1d-dn,0.011649889873881743,19767.0,88011.74819542299,['TXNIP'],0.01800746955198513,DrugMatrix
53,54,Ascorbic Acid-2000 mg/kg in Water-Rat-Kidney-3d-dn,0.011649889873881743,19767.0,88011.74819542299,['TXNIP'],0.01800746955198513,DrugMatrix
54,55,Ubenimex-1300 mg/kg in Water-Rat-Kidney-3d-dn,0.011649889873881743,19767.0,88011.74819542299,['TXNIP'],0.01800746955198513,DrugMatrix
55,56,Nimodipine-10 mg/kg in Corn Oil-Rat-Heart-0.25d-up,0.011699889612488298,19766.0,87922.64428699951,['TXNIP'],0.01800746955198513,DrugMatrix
56,57,Hydroxyurea-400 mg/kg in Saline-Rat-Liver-0.25d-dn,0.011699889612488298,19766.0,87922.64428699951,['TXNIP'],0.01800746955198513,DrugMatrix
57,58,Aspirin-375 mg/kg in Corn Oil-Rat-Kidney-1d-dn,0.011749889353958945,19765.0,87833.90991045967,['TXNIP'],0.01800746955198513,DrugMatrix
58,59,Dexfenfluramine-29 mg/kg in Water-Rat-Kidney-3d-dn,0.011749889353958945,19765.0,87833.90991045967,['TXNIP'],0.01800746955198513,DrugMatrix
59,60,Allylamine-75 mg/kg in Water-Rat-Heart-3d-up,0.011799889095447368,19764.0,87745.54195039778,['TXNIP'],0.01800746955198513,DrugMatrix
60,61,Aspirin-35 mg/kg in Corn Oil-Rat-Liver-5d-up,0.011799889095447368,19764.0,87745.54195039778,['TXNIP'],0.01800746955198513,DrugMatrix
61,62,Finasteride-800 mg/kg in Corn Oil-Rat-Liver-0.25d-dn,0.011799889095447368,19764.0,87745.54195039778,['TXNIP'],0.01800746955198513,DrugMatrix
62,63,Doxorubicin-0.65 mg/kg in Saline-Rat-Liver-1d-dn,0.011899888581062173,19762.0,87569.89299132978,['TXNIP'],0.01800746955198513,DrugMatrix
63,64,Fluvastatin-94 mg/kg in Corn Oil-Rat-Kidney-3d-dn,0.011899888581062173,19762.0,87569.89299132978,['TXNIP'],0.01800746955198513,DrugMatrix
64,65,4-Octylphenol-50 mg/kg in Corn Oil-Rat-Liver-0.25d-dn,0.011949888323884529,19761.0,87482.60594892103,['TXNIP'],0.01800746955198513,DrugMatrix
65,66,Bithionol-333 mg/kg in Corn Oil-Rat-Liver-5d-dn,0.011999888068101013,19760.0,87395.67322826275,['TXNIP'],0.01800746955198513,DrugMatrix
66,67,Cadmium Chloride-66 mg/kg in Corn Oil-Rat-Kidney-5d-dn,0.011999888068101013,19760.0,87395.67322826275,['TXNIP'],0.01800746955198513,DrugMatrix
67,68,Trimethadione-535 mg/kg in Water-Rat-Kidney-5d-dn,0.012049887812373218,19759.0,87309.09190235325,['TXNIP'],0.01800746955198513,DrugMatrix
68,69,Haloperidol-21 mg/kg in Corn Oil-Rat-Heart-5d-dn,0.012049887812373218,19759.0,87309.09190235325,['TXNIP'],0.01800746955198513,DrugMatrix
69,70,Lomustine-8.75 mg/kg in Corn Oil-Rat-Liver-0.25d-dn,0.012099887558054906,19758.0,87222.85907607392,['TXNIP'],0.01800746955198513,DrugMatrix
70,71,Meloxicam-0.6 mg/kg in Corn Oil-Rat-Kidney-3d-dn,0.012099887558054906,19758.0,87222.85907607392,['TXNIP'],0.01800746955198513,DrugMatrix
71,72,Ouabain-144 mg/kg in CMC-Rat-Heart-1d-dn,0.012099887558054906,19758.0,87222.85907607392,['TXNIP'],0.01800746955198513,DrugMatrix
72,73,Sulbactam-671 mg/kg in Saline-Rat-Kidney-1d-dn,0.012099887558054906,19758.0,87222.85907607392,['TXNIP'],0.01800746955198513,DrugMatrix
73,74,Doxorubicin-3 mg/kg in Saline-Rat-Heart-3d-dn,0.012099887558054906,19758.0,87222.85907607392,['TXNIP'],0.01800746955198513,DrugMatrix
74,75,Lead (II) Acetate-200 mg/kg in Saline-Rat-Liver-5d-up,0.012149887304625896,19757.0,87136.97189310812,['TXNIP'],0.01800746955198513,DrugMatrix
75,76,Indomethacin-9.6 mg/kg in Water-Rat-Kidney-3d-dn,0.012199887051930565,19756.0,87051.4275316661,['TXNIP'],0.01800746955198513,DrugMatrix
76,77,Diisopropyl Fluorophosphate-3.75 mg/kg in Water-Rat-Liver-3d-dn,0.012199887051930565,19756.0,87051.4275316661,['TXNIP'],0.01800746955198513,DrugMatrix
77,78,Valproic Acid-850 mg/kg in Water-Rat-Kidney-3d-dn,0.012199887051930565,19756.0,87051.4275316661,['TXNIP'],0.01800746955198513,DrugMatrix
78,79,Amikacin-160 mg/kg in Saline-Rat-Kidney-28d-dn,0.012249886798560013,19755.0,86966.22320653235,['TXNIP'],0.01800746955198513,DrugMatrix
79,80,Modafinil-325 mg/kg in Saline-Rat-Liver-5d-dn,0.012249886798560013,19755.0,86966.22320653235,['TXNIP'],0.01800746955198513,DrugMatrix
80,81,Camptothecin-5 mg/kg in Saline-Rat-Kidney-3d-up,0.012249886798560013,19755.0,86966.22320653235,['TXNIP'],0.01800746955198513,DrugMatrix
81,82,Altretamine-40 mg/kg in Corn Oil-Rat-Spleen-3d-up,0.01229988654696823,19754.0,86881.35616024489,['TXNIP'],0.01800746955198513,DrugMatrix
82,83,Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Liver-3d-up,0.01229988654696823,19754.0,86881.35616024489,['TXNIP'],0.01800746955198513,DrugMatrix
83,84,Sodium Arsenite-10 mg/kg in Saline-Rat-Bone marrow-1d-dn,0.01229988654696823,19754.0,86881.35616024489,['TXNIP'],0.01800746955198513,DrugMatrix
84,85,Gentamicin-267 mg/kg in Corn Oil-Rat-Kidney-3d-dn,0.01229988654696823,19754.0,86881.35616024489,['TXNIP'],0.01800746955198513,DrugMatrix
85,86,Atropine-94 mg/kg in Water-Rat-Heart-5d-up,0.012349886296407516,19753.0,86796.82367397148,['TXNIP'],0.01800746955198513,DrugMatrix
86,87,Emetine-1 mg/kg in Saline-Rat-Kidney-1d-up,0.012349886296407516,19753.0,86796.82367397148,['TXNIP'],0.01800746955198513,DrugMatrix
87,88,N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-3d-dn,0.012399886044784493,19752.0,86712.62306390735,['TXNIP'],0.01800746955198513,DrugMatrix
88,89,Pramoxine-526 mg/kg in Corn Oil-Rat-Heart-3d-dn,0.012399886044784493,19752.0,86712.62306390735,['TXNIP'],0.01800746955198513,DrugMatrix
89,90,Diethanolamine-620 mg/kg in Water-Rat-Kidney-5d-dn,0.012399886044784493,19752.0,86712.62306390735,['TXNIP'],0.01800746955198513,DrugMatrix
90,91,Ethanol-6000 mg/kg in Saline-Rat-Bone marrow-1d-dn,0.012399886044784493,19752.0,86712.62306390735,['TXNIP'],0.01800746955198513,DrugMatrix
91,92,Valproic Acid-1500 mg/kg in Water-Rat-Liver-5d-dn,0.012399886044784493,19752.0,86712.62306390735,['TXNIP'],0.01800746955198513,DrugMatrix
92,93,(R)-Bicalutamide-1400 mg/kg in CMC-Rat-Kidney-5d-dn,0.012449885795443991,19751.0,86628.75166994064,['TXNIP'],0.01800746955198513,DrugMatrix
93,94,Loxoprofen-18 mg/kg in Corn Oil-Rat-Kidney-5d-dn,0.012449885795443991,19751.0,86628.75166994064,['TXNIP'],0.01800746955198513,DrugMatrix
94,95,Nicotine-75 mg/kg in Water-Rat-Brain-3d-up,0.012449885795443991,19751.0,86628.75166994064,['TXNIP'],0.01800746955198513,DrugMatrix
95,96,Digitonin-75 mg/kg in Corn Oil-Rat-Heart-3d-dn,0.012449885795443991,19751.0,86628.75166994064,['TXNIP'],0.01800746955198513,DrugMatrix
96,97,Vinorelbine-1.5 mg/kg in Saline-Rat-Heart-1d-up,0.012449885795443991,19751.0,86628.75166994064,['TXNIP'],0.01800746955198513,DrugMatrix
97,98,Aminocaproic Acid-2000 mg/kg in Water-Rat-Kidney-5d-dn,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.01800746955198513,DrugMatrix
98,99,Mercuric Chloride-2.5 mg/kg in Water-Rat-Kidney-5d-dn,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.01800746955198513,DrugMatrix
99,100,Atropine-94 mg/kg in Water-Rat-Heart-3d-up,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.01800746955198513,DrugMatrix
100,101,Oxybutynin-230 mg/kg in Water-Rat-Heart-3d-dn,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.01800746955198513,DrugMatrix
101,102,Simvastatin-1200 mg/kg in Corn Oil-Rat-Liver-1d-up,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.01800746955198513,DrugMatrix
102,103,Gentamicin-267 mg/kg in Corn Oil-Rat-Kidney-1d-dn,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.01800746955198513,DrugMatrix
103,104,Camptothecin-2.5 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.012549885297699227,19749.0,86461.98607941243,['TXNIP'],0.01800746955198513,DrugMatrix
104,105,Pyrogallol-1000 mg/kg in Water-Rat-Liver-3d-dn,0.012549885297699227,19749.0,86461.98607941243,['TXNIP'],0.01800746955198513,DrugMatrix
105,106,Cobalt(II) Acetylacetonate-100 mg/kg in Corn Oil-Rat-Kidney-3d-dn,0.012549885297699227,19749.0,86461.98607941243,['TXNIP'],0.01800746955198513,DrugMatrix
106,107,Fenofibrate-215 mg/kg in Corn Oil-Rat-Kidney-5d-dn,0.012549885297699227,19749.0,86461.98607941243,['TXNIP'],0.01800746955198513,DrugMatrix
107,108,Azathioprine-160 mg/kg in Corn Oil-Rat-Liver-3d-up,0.012599885050373533,19748.0,86379.0867288617,['TXNIP'],0.01800746955198513,DrugMatrix
108,109,Azithromycin-225 mg/kg in Water-Rat-Kidney-5d-dn,0.012599885050373533,19748.0,86379.0867288617,['TXNIP'],0.01800746955198513,DrugMatrix
109,110,Busulfan-9 mg/kg in Corn Oil-Rat-Spleen-3d-up,0.012599885050373533,19748.0,86379.0867288617,['TXNIP'],0.01800746955198513,DrugMatrix
110,111,Harringtonine-23 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.012599885050373533,19748.0,86379.0867288617,['TXNIP'],0.01800746955198513,DrugMatrix
111,112,Hydrochlorothiazide-1500 mg/kg in CMC-Rat-Kidney-5d-dn,0.012599885050373533,19748.0,86379.0867288617,['TXNIP'],0.01800746955198513,DrugMatrix
112,113,44'-Methylenedianiline-81 mg/kg in Corn Oil-Rat-Liver-1d-dn,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
113,114,Lomustine-4.2 mg/kg in Corn Oil-Rat-Spleen-3d-up,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
114,115,Mexiletine-350 mg/kg in CMC-Rat-Heart-3d-up,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
115,116,Catechol-195 mg/kg in Saline-Rat-Liver-1d-dn,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
116,117,Phentolamine-44 mg/kg in Saline-Rat-Heart-3d-dn,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
117,118,Cisplatin-1.17 mg/kg in Saline-Rat-Kidney-0.25d-dn,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
118,119,Pravastatin-1200 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-up,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
119,120,Dideoxycytidine-1200 mg/kg in CMC-Rat-Liver-5d-up,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
120,121,Ubenimex-1300 mg/kg in Water-Rat-Kidney-5d-dn,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.01800746955198513,DrugMatrix
121,122,Amiloride-22 mg/kg in CMC-Rat-Heart-3d-up,0.012699884556650274,19746.0,86214.24226832992,['TXNIP'],0.01800746955198513,DrugMatrix
122,123,Manganese (II) Chloride-700 mg/kg in Water-Rat-Liver-3d-dn,0.012699884556650274,19746.0,86214.24226832992,['TXNIP'],0.01800746955198513,DrugMatrix
123,124,Bromisovalum-250 mg/kg in Corn Oil-Rat-Heart-3d-dn,0.012699884556650274,19746.0,86214.24226832992,['TXNIP'],0.01800746955198513,DrugMatrix
124,125,Caffeine-93 mg/kg in Water-Rat-Brain-3d-up,0.012699884556650274,19746.0,86214.24226832992,['TXNIP'],0.01800746955198513,DrugMatrix
125,126,Daunorubicin-3.25 mg/kg in Saline-Rat-Kidney-1d-dn,0.012699884556650274,19746.0,86214.24226832992,['TXNIP'],0.01800746955198513,DrugMatrix
126,127,Sulindac-23 mg/kg in Corn Oil-Rat-Kidney-3d-up,0.012699884556650274,19746.0,86214.24226832992,['TXNIP'],0.01800746955198513,DrugMatrix
127,128,Neostigmine Bromide-40 mg/kg in Water-Rat-Liver-5d-up,0.012749884310693061,19745.0,86132.29218612205,['TXNIP'],0.01800746955198513,DrugMatrix
128,129,Caffeine-93 mg/kg in Water-Rat-Heart-3d-up,0.012749884310693061,19745.0,86132.29218612205,['TXNIP'],0.01800746955198513,DrugMatrix
129,130,Isoprenaline-15 mg/kg in Saline-Rat-Heart-1d-up,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
130,131,Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-3d-up,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
131,132,Aspirin-375 mg/kg in Corn Oil-Rat-Kidney-5d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
132,133,Atorvastatin-300 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-up,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
133,134,Methotrexate-0.3 mg/kg in Corn Oil-Rat-Spleen-3d-up,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
134,135,Azathioprine-54 mg/kg in Water-Rat-Kidney-5d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
135,136,Betahistine-1500 mg/kg in Water-Rat-Kidney-3d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
136,137,Neomycin-56 mg/kg in Corn Oil-Rat-Kidney-0.25d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
137,138,Carmustine-16 mg/kg in Corn Oil-Rat-Liver-1d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
138,139,Cloxacillin-1200 mg/kg in Water-Rat-Kidney-1d-up,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
139,140,Cromolyn-1500 mg/kg in Water-Rat-Kidney-3d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
140,141,Rifapentine-75 mg/kg in Corn Oil-Rat-Kidney-5d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
141,142,Cytarabine-23 mg/kg in Saline-Rat-Spleen-0.25d-dn,0.012799884064457064,19744.0,86050.6536048537,['TXNIP'],0.01800746955198513,DrugMatrix
142,143,Ifosfamide-17 mg/kg in Saline-Rat-Bone marrow-3d-dn,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
143,144,44'-Methylenedianiline-81 mg/kg in Corn Oil-Rat-Kidney-1d-up,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
144,145,Prednisolone-184 mg/kg in Water-Rat-Heart-5d-up,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
145,146,Citalopram-90 mg/kg in Corn Oil-Rat-Heart-3d-dn,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
146,147,Doxorubicin-3 mg/kg in Saline-Rat-Kidney-1d-dn,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
147,148,Ergocalciferol-15 mg/kg in CMC-Rat-Heart-3d-up,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
148,149,Flurbiprofen-10 mg/kg in CMC-Rat-Kidney-5d-dn,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
149,150,Ibufenac-500 mg/kg in Corn Oil-Rat-Liver-5d-up,0.01284988381971255,19743.0,85969.32410818576,['TXNIP'],0.01800746955198513,DrugMatrix
150,151,Ibuprofen-90 mg/kg in Corn Oil-Rat-Liver-3d-up,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
151,152,Bisphenol A-100 mg/kg in Corn Oil-Rat-Liver-3d-up,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
152,153,Naproxen-134 mg/kg in Corn Oil-Rat-Liver-0.25d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
153,154,Carboplatin-5 mg/kg in Saline-Rat-Kidney-14d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
154,155,Cephalexin-2500 mg/kg in CMC-Rat-Kidney-5d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
155,156,Phenelzine-27 mg/kg in Water-Rat-Heart-3d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
156,157,Piroxicam-14 mg/kg in CMC-Rat-Kidney-5d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
157,158,Crotamiton-750 mg/kg in Corn Oil-Rat-Liver-3d-up,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
158,159,Fenoprofen-52 mg/kg in Corn Oil-Rat-Kidney-0.25d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
159,160,Flutamide-197 mg/kg in Corn Oil-Rat-Kidney-1d-dn,0.012899883576599226,19742.0,85888.30131037821,['TXNIP'],0.01800746955198513,DrugMatrix
