,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
51,52,azacitidine MCF7 UP,0.005149931830261702,19897.0,104832.7525292024,['TXNIP'],0.019836775418180592,DSigDB
52,53,cholecalciferol CTD 00005655,0.005199931420299767,19896.0,104635.24941415618,['TXNIP'],0.019836775418180592,DSigDB
53,54,AG-028671 MCF7 UP,0.005199931420299767,19896.0,104635.24941415618,['TXNIP'],0.019836775418180592,DSigDB
54,55,lomustine PC3 DOWN,0.005449929401294021,19891.0,103674.92784959113,['TXNIP'],0.02041246284848306,DSigDB
55,56,azacitidine PC3 UP,0.005999925118085854,19880.0,101706.24480820159,['TXNIP'],0.02199634085270551,DSigDB
56,57,perhexiline MCF7 UP,0.006149923984296181,19877.0,101200.07933676826,['TXNIP'],0.02199634085270551,DSigDB
57,58,azacyclonol MCF7 UP,0.006299922865580704,19874.0,100705.88833032292,['TXNIP'],0.02199634085270551,DSigDB
58,59,valproic acid MCF7 UP,0.006299922865580704,19874.0,100705.88833032292,['TXNIP'],0.02199634085270551,DSigDB
59,60,harmine PC3 DOWN,0.0066499203093911404,19867.0,99596.2591544721,['TXNIP'],0.022831393062242914,DSigDB
60,61,dihydroergotamine HL60 UP,0.00679991923461567,19864.0,99138.13602465816,['TXNIP'],0.02296366167755456,DSigDB
61,62,mefloquine MCF7 UP,0.007149916777044232,19857.0,98106.57763600958,['TXNIP'],0.023756175097921158,DSigDB
62,63,parthenolide MCF7 DOWN,0.008099910420261848,19838.0,95537.86936302872,['TXNIP'],0.026485421374189536,DSigDB
63,64,captopril HL60 DOWN,0.00849990786928235,19830.0,94543.49009679438,['TXNIP'],0.02669267794870454,DSigDB
64,65,pyrvinium MCF7 UP,0.00849990786928235,19830.0,94543.49009679438,['TXNIP'],0.02669267794870454,DSigDB
65,66,astemizole MCF7 UP,0.008649906930054132,19827.0,94182.3485904014,['TXNIP'],0.02669267794870454,DSigDB
66,67,parthenolide PC3 DOWN,0.008699906619453841,19826.0,94063.32665580734,['TXNIP'],0.02669267794870454,DSigDB
67,68,"O,P'-DDT CTD 00000838",0.008899905385709648,19822.0,93593.82745769853,['TXNIP'],0.02669267794870454,DSigDB
68,69,calmidazolium MCF7 UP,0.009099904167512541,19818.0,93134.5204969738,['TXNIP'],0.02669267794870454,DSigDB
69,70,terfenadine MCF7 UP,0.009199903564844769,19816.0,92908.5500823036,['TXNIP'],0.02669267794870454,DSigDB
70,71,CROTONALDEHYDE CTD 00000669,0.009199903564844769,19816.0,92908.5500823036,['TXNIP'],0.02669267794870454,DSigDB
71,72,folic acid CTD 00005997,0.009699900606962433,19806.0,91813.47871439937,['TXNIP'],0.027752493403253628,DSigDB
72,73,Pentadecafluorooctanoic acid CTD 00001078,0.010149898020491144,19797.0,90874.00321672155,['TXNIP'],0.028015719120534473,DSigDB
73,74,Vitamin D3 BOSS,0.010149898020491144,19797.0,90874.00321672155,['TXNIP'],0.028015719120534473,DSigDB
74,75,0179445-0000 MCF7 UP,0.010199897738058667,19796.0,90772.13466123161,['TXNIP'],0.028015719120534473,DSigDB
75,76,"2,2',4,4',5,5'-Hexachlorobiphenyl CTD 00000731",0.01039989661347544,19792.0,90369.46871983357,['TXNIP'],0.02818919345231501,DSigDB
76,77,PARAQUAT CTD 00006471,0.010649895226819455,19787.0,89876.61478178046,['TXNIP'],0.028491927489932567,DSigDB
77,78,bisacodyl MCF7 UP,0.010899893859411786,19782.0,89394.90206367493,['TXNIP'],0.028786899167164457,DSigDB
78,79,camptothecin MCF7 UP,0.011099892780762125,19778.0,89017.21459974351,['TXNIP'],0.028944024213126557,DSigDB
79,80,baclofen HL60 DOWN,0.011699889612488298,19766.0,87922.64428699951,['TXNIP'],0.02912386929512018,DSigDB
80,81,hesperetin PC3 DOWN,0.011849888838026198,19763.0,87657.53732429365,['TXNIP'],0.02912386929512018,DSigDB
81,82,"3,3',4,4',5-Pentachlorobiphenyl CTD 00001077",0.011849888838026198,19763.0,87657.53732429365,['TXNIP'],0.02912386929512018,DSigDB
82,83,dorzolamide HL60 DOWN,0.011899888581062173,19762.0,87569.89299132978,['TXNIP'],0.02912386929512018,DSigDB
83,84,8-HYDROXYQUINOLINE CTD 00007045,0.011949888323884529,19761.0,87482.60594892103,['TXNIP'],0.02912386929512018,DSigDB
84,85,puromycin MCF7 UP,0.012099887558054906,19758.0,87222.85907607392,['TXNIP'],0.02912386929512018,DSigDB
85,86,digoxigenin HL60 UP,0.012199887051930565,19756.0,87051.4275316661,['TXNIP'],0.02912386929512018,DSigDB
86,87,ouabain MCF7 UP,0.01229988654696823,19754.0,86881.35616024489,['TXNIP'],0.02912386929512018,DSigDB
87,88,topotecan CTD 00007293,0.01249988554691829,19750.0,86545.20687150615,['TXNIP'],0.029183068533364116,DSigDB
88,89,TPEN CTD 00001994,0.012649884802641455,19747.0,86296.50629311135,['TXNIP'],0.029183068533364116,DSigDB
89,90,digoxigenin MCF7 UP,0.012749884310693061,19745.0,86132.29218612205,['TXNIP'],0.029183068533364116,DSigDB
90,91,digoxin HL60 UP,0.01334988140622378,19733.0,85172.517395465,['TXNIP'],0.030220610655847236,DSigDB
91,92,MG-132 MCF7 UP,0.013499880693295602,19730.0,84939.11852580946,['TXNIP'],0.03022799372629233,DSigDB
92,93,puromycin HL60 UP,0.013699879751690527,19726.0,84631.80357548757,['TXNIP'],0.030345970202669336,DSigDB
93,94,valproic acid HL60 UP,0.01444987630005777,19711.0,83516.87543637157,['TXNIP'],0.03166675018948831,DSigDB
94,95,digoxigenin PC3 UP,0.014799874732696224,19704.0,83015.64282267053,['TXNIP'],0.03209235994668866,DSigDB
95,96,helveticoside HL60 UP,0.015049873627526019,19699.0,82664.60160220857,['TXNIP'],0.03229452049239959,DSigDB
96,97,pergolide HL60 UP,0.015599871239499657,19688.0,81911.77867576337,['TXNIP'],0.032717381890454825,DSigDB
97,98,MG-262 MCF7 UP,0.015599871239499657,19688.0,81911.77867576337,['TXNIP'],0.032717381890454825,DSigDB
98,99,proscillaridin HL60 UP,0.016149868911176552,19677.0,81184.21952517316,['TXNIP'],0.032717381890454825,DSigDB
99,100,8-azaguanine PC3 UP,0.016149868911176552,19677.0,81184.21952517316,['TXNIP'],0.032717381890454825,DSigDB
100,101,digoxin MCF7 UP,0.01619986870304074,19676.0,81119.27113668947,['TXNIP'],0.032717381890454825,DSigDB
101,102,helveticoside PC3 UP,0.01619986870304074,19676.0,81119.27113668947,['TXNIP'],0.032717381890454825,DSigDB
102,103,digitoxigenin MCF7 UP,0.01639986787212697,19672.0,80861.4019189913,['TXNIP'],0.03279973574425394,DSigDB
103,104,HC toxin MCF7 UP,0.016599867047928138,19668.0,80606.55613943956,['TXNIP'],0.03286164271736221,DSigDB
104,105,indomethacin CTD 00006147,0.01674986643360695,19665.0,80417.36262384075,['TXNIP'],0.03286164271736221,DSigDB
105,106,strophanthidin HL60 UP,0.01719986461829664,19656.0,79859.45362887873,['TXNIP'],0.033426151994048185,DSigDB
106,107,cicloheximide MCF7 UP,0.01769986264136688,19646.0,79255.8617626126,['TXNIP'],0.033856219114042435,DSigDB
107,108,helveticoside MCF7 UP,0.017749862448138753,19645.0,79196.41123289302,['TXNIP'],0.033856219114042435,DSigDB
108,109,diltiazem PC3 DOWN,0.01819986070472367,19636.0,78668.5185230862,['TXNIP'],0.03439606701993648,DSigDB
109,110,0175029-0000 MCF7 UP,0.018399859941504164,19632.0,78437.93282615113,['TXNIP'],0.03445791952681689,DSigDB
110,111,proscillaridin MCF7 UP,0.01889985806047835,19622.0,77871.88621173128,['TXNIP'],0.03454575860031689,DSigDB
111,112,cicloheximide PC3 UP,0.01889985806047835,19622.0,77871.88621173128,['TXNIP'],0.03454575860031689,DSigDB
112,113,ouabain HL60 UP,0.018949857872989362,19621.0,77816.07854852277,['TXNIP'],0.03454575860031689,DSigDB
113,114,NICKEL CHLORIDE CTD 00001064,0.01994985422838285,19601.0,76728.7700068529,['TXNIP'],0.03462360478400382,DSigDB
114,115,lanatoside C MCF7 UP,0.020249853162568866,19595.0,76412.81360038268,['TXNIP'],0.03462360478400382,DSigDB
115,116,thapsigargin MCF7 UP,0.020349852811459578,19593.0,76308.49658824746,['TXNIP'],0.03462360478400382,DSigDB
116,117,lanatoside C PC3 UP,0.020549852108737023,19589.0,76101.33616364814,['TXNIP'],0.03462360478400382,DSigDB
117,118,Pentabromodiphenyl ether CTD 00003077,0.020749851413299346,19585.0,75896.10914256697,['TXNIP'],0.03462360478400382,DSigDB
118,119,trichostatin A PC3 UP,0.020749851413299346,19585.0,75896.10914256697,['TXNIP'],0.03462360478400382,DSigDB
119,120,vorinostat PC3 UP,0.020799851242046582,19584.0,75845.1001537464,['TXNIP'],0.03462360478400382,DSigDB
120,121,ouabain PC3 UP,0.020799851242046582,19584.0,75845.1001537464,['TXNIP'],0.03462360478400382,DSigDB
121,122,digitoxigenin HL60 UP,0.02104985038164686,19579.0,75591.8137037699,['TXNIP'],0.03462360478400382,DSigDB
122,123,dexamethasone CTD 00005779,0.02104985038164686,19579.0,75591.8137037699,['TXNIP'],0.03462360478400382,DSigDB
123,124,Vorinostat CTD 00003560,0.02124984969761442,19575.0,75391.26181470997,['TXNIP'],0.03462360478400382,DSigDB
124,125,Zoledronic acid CTD 00003127,0.02124984969761442,19575.0,75391.26181470997,['TXNIP'],0.03462360478400382,DSigDB
125,126,8-azaguanine HL60 UP,0.02139984918970583,19572.0,75242.03712279045,['TXNIP'],0.03462360478400382,DSigDB
126,127,sanguinarine HL60 DOWN,0.021549848683279752,19569.0,75093.8161076383,['TXNIP'],0.03462360478400382,DSigDB
127,128,lanatoside C HL60 UP,0.021599848513745842,19568.0,75044.6297530725,['TXNIP'],0.03462360478400382,DSigDB
128,129,deptropine HL60 DOWN,0.02174984801377362,19565.0,74897.72558532194,['TXNIP'],0.03462360478400382,DSigDB
129,130,camptothecin PC3 UP,0.021849847679225716,19563.0,74800.3302727188,['TXNIP'],0.03462360478400382,DSigDB
130,131,strophanthidin PC3 UP,0.022949844097143613,19541.0,73756.4128547648,['TXNIP'],0.03585614851961242,DSigDB
131,132,etoposide CTD 00005948,0.023049843778061224,19539.0,73663.91135339106,['TXNIP'],0.03585614851961242,DSigDB
132,133,mitoxantrone PC3 DOWN,0.023149843461691515,19537.0,73571.79496617553,['TXNIP'],0.03585614851961242,DSigDB
133,134,digitoxigenin PC3 UP,0.024149840344545606,19517.0,72671.11056066577,['TXNIP'],0.03646326312422777,DSigDB
134,135,digoxin PC3 UP,0.024149840344545606,19517.0,72671.11056066577,['TXNIP'],0.03646326312422777,DSigDB
135,136,thapsigargin PC3 UP,0.024199840192883734,19516.0,72627.02291209341,['TXNIP'],0.03646326312422777,DSigDB
136,137,cicloheximide HL60 UP,0.02424984003892818,19515.0,72583.02270895785,['TXNIP'],0.03646326312422777,DSigDB
137,138,mitoxantrone MCF7 DOWN,0.024849838229178654,19503.0,72061.71342099053,['TXNIP'],0.03709468605225219,DSigDB
138,139,Dasatinib CTD 00004330,0.025099837485283914,19498.0,71848.06140951214,['TXNIP'],0.03719832030193155,DSigDB
139,140,lycorine PC3 UP,0.025399836600790624,19492.0,71594.36039104837,['TXNIP'],0.03737404528402049,DSigDB
140,141,cephaeline PC3 UP,0.025699835728363197,19486.0,71343.52045087462,['TXNIP'],0.03754727773080013,DSigDB
141,142,testosterone enanthate CTD 00000155,0.02664983301552209,19467.0,70567.33759835825,['TXNIP'],0.03866102536054613,DSigDB
142,143,fisetin PC3 DOWN,0.027049831898983738,19459.0,70248.43946518855,['TXNIP'],0.038966890707626926,DSigDB
143,144,piroxicam CTD 00006571,0.027449830801112535,19451.0,69934.03349284804,['TXNIP'],0.03921079352000238,DSigDB
144,145,puromycin PC3 UP,0.02759983039029294,19448.0,69817.26303148358,['TXNIP'],0.03921079352000238,DSigDB
145,146,POTASSIUM DICHROMATE CTD 00006598,0.02779982984846505,19444.0,69662.51226661388,['TXNIP'],0.03922441745742329,DSigDB
146,147,Irinotecan hydrochloride CTD 00002224,0.0282498286374721,19435.0,69318.19039041939,['TXNIP'],0.0395881952334643,DSigDB
147,148,etifenin PC3 DOWN,0.030449822978471913,19391.0,67707.07183226016,['TXNIP'],0.042374922359861816,DSigDB
148,149,vorinostat MCF7 UP,0.030649822483589374,19387.0,67566.18445254523,['TXNIP'],0.042374922359861816,DSigDB
149,150,ambroxol PC3 DOWN,0.031099821381113918,19378.0,67252.37997133801,['TXNIP'],0.04271042136339644,DSigDB
150,151,emetine MCF7 UP,0.03184981957756559,19363.0,66738.9083258675,['TXNIP'],0.043450747238268285,DSigDB
151,152,neostigmine bromide PC3 DOWN,0.032499818048712346,19350.0,66303.17725095939,['TXNIP'],0.04404580603970226,DSigDB
152,153,scriptaid PC3 UP,0.0331998164364166,19336.0,65843.15858305806,['TXNIP'],0.04470040644380274,DSigDB
153,154,irinotecan MCF7 UP,0.03354981563941106,19329.0,65616.61846951566,['TXNIP'],0.04487832481635506,DSigDB
154,155,raloxifene CTD 00007367,0.03429981396605849,19314.0,65138.692841991746,['TXNIP'],0.04542539506729253,DSigDB
155,156,scriptaid MCF7 UP,0.03439981374027978,19312.0,65075.72614203267,['TXNIP'],0.04542539506729253,DSigDB
156,157,azacyclonol HL60 DOWN,0.03514981211114601,19297.0,64608.980509404915,['TXNIP'],0.04612013563628075,DSigDB
157,158,anisomycin MCF7 UP,0.035899810513744135,19282.0,64151.66253153097,['TXNIP'],0.04680608206222337,DSigDB
158,159,cephaeline HL60 UP,0.038349805537432835,19233.0,62718.9249728642,['TXNIP'],0.049685911576799774,DSigDB
159,160,emetine PC3 UP,0.040049802285673265,19199.0,61775.30797806929,['TXNIP'],0.051246988219448855,DSigDB
160,161,tamoxifen CTD 00006827,0.04009980218907192,19198.0,61748.13768259926,['TXNIP'],0.051246988219448855,DSigDB
161,162,Caspan CTD 00000180,0.040399801634632866,19192.0,61585.79231473731,['TXNIP'],0.051246988219448855,DSigDB
162,163,cephaeline MCF7 UP,0.04054980135810759,19189.0,61505.05095639386,['TXNIP'],0.051246988219448855,DSigDB
163,164,emetine HL60 UP,0.04244979794620298,19151.0,60506.303796847,['TXNIP'],0.053321087664133016,DSigDB
164,165,captopril PC3 DOWN,0.04279979734088581,19144.0,60326.992272447096,['TXNIP'],0.05343489849831805,DSigDB
165,166,lycorine HL60 UP,0.04309979682459531,19138.0,60174.40762810946,['TXNIP'],0.05348529003534117,DSigDB
166,167,trichostatin A MCF7 UP,0.04369979579922831,19126.0,59872.257036942334,['TXNIP'],0.05370689226472449,DSigDB
167,168,Demecolcine CTD 00005762,0.04379979563336754,19124.0,59822.284062605904,['TXNIP'],0.05370689226472449,DSigDB
168,169,Silica CTD 00006678,0.04489979380927132,19102.0,59279.65830464592,['TXNIP'],0.05446857357780531,DSigDB
169,170,anisomycin PC3 UP,0.04494979372925681,19101.0,59255.296152197676,['TXNIP'],0.05446857357780531,DSigDB
170,171,doxorubicin MCF7 DOWN,0.05029978561056005,18994.0,56787.39629113502,['TXNIP'],0.060595063367107425,DSigDB
171,172,doxorubicin PC3 DOWN,0.051149784424803585,18977.0,56418.56409105559,['TXNIP'],0.06126078832272987,DSigDB
172,173,menadione CTD 00007386,0.0569997769438288,18860.0,54028.391454587705,['TXNIP'],0.06760088521829008,DSigDB
173,174,anisomycin HL60 UP,0.05709977683486638,18858.0,53989.606722296754,['TXNIP'],0.06760088521829008,DSigDB
174,175,5-Fluorouracil CTD 00005987,0.06009977343110443,18798.0,52855.26159907414,['TXNIP'],0.07074601901032863,DSigDB
175,176,danazol HL60 DOWN,0.061649771781150935,18767.0,52290.22469324587,['TXNIP'],0.07215825560748348,DSigDB
176,177,vincristine CTD 00006988,0.06224977115947425,18755.0,52075.14087329464,['TXNIP'],0.07244888620820167,DSigDB
177,178,daunorubicin MCF7 DOWN,0.06449976891766342,18710.0,51285.861964336524,['TXNIP'],0.07422878434099812,DSigDB
178,179,GW-8510 MCF7 DOWN,0.06449976891766342,18710.0,51285.861964336524,['TXNIP'],0.07422878434099812,DSigDB
179,180,GW-8510 PC3 DOWN,0.06559976786315073,18688.0,50909.53417851344,['TXNIP'],0.07507528988782806,DSigDB
180,181,H-7 MCF7 DOWN,0.0665997669326525,18668.0,50572.6238233652,['TXNIP'],0.07543874713023441,DSigDB
181,182,glibenclamide HL60 DOWN,0.06664976688205176,18667.0,50555.90572804386,['TXNIP'],0.07543874713023441,DSigDB
182,183,TERT-BUTYL HYDROPEROXIDE CTD 00007349,0.06704976652152242,18659.0,50422.59170525782,['TXNIP'],0.07547678635756075,DSigDB
183,184,H-7 PC3 DOWN,0.0680497656317779,18639.0,50092.61061122841,['TXNIP'],0.07618615065296874,DSigDB
184,185,0175029-0000 MCF7 DOWN,0.0743997604916338,18512.0,48099.7769230909,['TXNIP'],0.08284513870960304,DSigDB
185,186,resveratrol CTD 00002483,0.08004975661177412,18399.0,46459.441485057,['TXNIP'],0.08865725732271756,DSigDB
186,187,clindamycin HL60 DOWN,0.08129975583725661,18374.0,46111.61576932242,['TXNIP'],0.08956015883676396,DSigDB
187,188,COPPER CTD 00005706,0.08439975403152417,18312.0,45270.75777766362,['TXNIP'],0.09248058154518073,DSigDB
188,189,Decitabine CTD 00000750,0.08999975117342394,18200.0,43824.66039579678,['TXNIP'],0.09809496688743563,DSigDB
189,190,progesterone CTD 00006624,0.09574974871671028,18085.0,42427.7224236809,['TXNIP'],0.10381288545074904,DSigDB
190,191,calcitriol CTD 00005558,0.09789974791722135,18042.0,41926.20355307708,['TXNIP'],0.10558820979553715,DSigDB
191,192,ETHYL METHANESULFONATE CTD 00005938,0.11574974336772145,17685.0,38134.604143597535,['TXNIP'],0.12418982882161782,DSigDB
192,193,hydrogen peroxide CTD 00006118,0.1336497418780602,17327.0,34871.15526640086,['TXNIP'],0.1426520560978259,DSigDB
193,194,atrazine CTD 00005450,0.14839974242031861,17032.0,32494.427689249333,['TXNIP'],0.15757910793085378,DSigDB
194,195,AFLATOXIN B1 CTD 00007128,0.15404974299883514,16919.0,31646.646420543533,['TXNIP'],0.162592587102733,DSigDB
195,196,7646-79-9 CTD 00000928,0.15469974306861975,16906.0,31551.1467949634,['TXNIP'],0.162592587102733,DSigDB
196,197,quercetin CTD 00006679,0.15789974348865396,16842.0,31086.879090878803,['TXNIP'],0.16511343735361786,DSigDB
197,198,formaldehyde CTD 00006001,0.15959974371847868,16808.0,30844.128845257837,['TXNIP'],0.1660482182121546,DSigDB
198,199,0175029-0000 PC3 DOWN,0.1662997447833024,16674.0,29912.546189483157,['TXNIP'],0.17214948454954923,DSigDB
199,200,Tetradioxin CTD 00006848,0.18839974968506473,16232.0,27094.27983257121,['TXNIP'],0.1940517421756167,DSigDB
200,201,METHYL METHANESULFONATE CTD 00006307,0.19319975099774334,16136.0,26528.07850443861,['TXNIP'],0.19800571495291108,DSigDB
201,202,estradiol CTD 00005920,0.2167997583715489,15664.0,23946.827525390567,['TXNIP'],0.2210928228937578,DSigDB
202,203,benzo[a]pyrene CTD 00005488,0.22119975991551358,15576.0,23499.34133916325,['TXNIP'],0.22446872188470837,DSigDB
203,204,cyclosporin A CTD 00007121,0.24124976740433787,15175.0,21577.673981364907,['TXNIP'],0.2436149612024196,DSigDB
204,205,Copper sulfate CTD 00007279,0.30079979301090265,13984.0,16799.124284494155,['TXNIP'],0.3022671090743705,DSigDB
205,206,VALPROIC ACID CTD 00006977,0.41559984724525784,11688.0,10262.442542872821,['TXNIP'],0.41559984724525784,DSigDB
