,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
37,38,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236),0.0003259186256199044,90.27601809954751,724.8137654755144,"['PARK7', 'HSPA1A']",0.006100528120577699,GO_Biological_Process_2021
38,39,positive regulation of lyase activity (GO:0051349),0.0003259186256199044,90.27601809954751,724.8137654755144,"['NOS2', 'PARK7']",0.006100528120577699,GO_Biological_Process_2021
39,40,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),0.0003713511922866604,24.10787878787879,190.41276175086756,"['PSMB5', 'CYBA', 'B2M']",0.006316319672841347,GO_Biological_Process_2021
40,41,heme catabolic process (GO:0042167),0.00037205718620846284,83.82352941176471,661.9093976190027,"['ALB', 'HMOX1']",0.006316319672841347,GO_Biological_Process_2021
41,42,response to organophosphorus (GO:0046683),0.00037205718620846284,83.82352941176471,661.9093976190027,"['DUOX1', 'DUOX2']",0.006316319672841347,GO_Biological_Process_2021
42,43,porphyrin-containing compound catabolic process (GO:0006787),0.00037205718620846284,83.82352941176471,661.9093976190027,"['ALB', 'HMOX1']",0.006316319672841347,GO_Biological_Process_2021
43,44,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),0.00040006051243331533,23.479338842975206,183.69987570075486,"['HMOX1', 'PARK7', 'HSPA1A']",0.006637367592643641,GO_Biological_Process_2021
44,45,regulation of interleukin-8 production (GO:0032677),0.00041493511360315554,23.177156177156178,180.48951722204924,"['NOS2', 'PARK7', 'HSPA1A']",0.006684069792248318,GO_Biological_Process_2021
45,46,response to purine-containing compound (GO:0014074),0.00042118795951153783,78.23137254901961,608.0479736697338,"['DUOX1', 'DUOX2']",0.006684069792248318,GO_Biological_Process_2021
46,47,positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),0.00047330062752558495,73.33823529411765,561.461379980425,"['HMOX1', 'PTGS2']",0.007198113710284938,GO_Biological_Process_2021
47,48,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),0.00047330062752558495,73.33823529411765,561.461379980425,"['SOD2', 'SOD1']",0.007198113710284938,GO_Biological_Process_2021
48,49,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),0.0005116814883260452,21.515151515151516,163.03769199784543,"['PSMB5', 'HMOX1', 'HSPA1A']",0.007623009928122715,GO_Biological_Process_2021
49,50,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),0.0005283848977383165,69.02076124567473,520.8089619438341,"['PARK7', 'SOD2']",0.007714419506979421,GO_Biological_Process_2021
50,51,negative regulation of cell death (GO:0060548),0.0006415225024258714,19.853146853146853,145.95371060365636,"['ALB', 'PARK7', 'HSPA1A']",0.009091368244032168,GO_Biological_Process_2021
51,52,positive regulation of cell motility (GO:2000147),0.0006476043132735244,11.375,83.51787393705796,"['DUOX1', 'CCL5', 'SOD2', 'DUOX2']",0.009091368244032168,GO_Biological_Process_2021
52,53,cellular transition metal ion homeostasis (GO:0046916),0.000682126294766358,19.424242424242426,141.60847168791395,"['FTH1', 'HMOX1', 'SOD1']",0.00939532443734795,GO_Biological_Process_2021
53,54,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),0.0007113647786947809,58.65882352941176,425.1782293491763,"['PARK7', 'HSPA1A']",0.009442237130019413,GO_Biological_Process_2021
54,55,negative regulation of neuron death (GO:1901215),0.0007243359990151877,19.013397129186604,137.47171320050725,"['PARK7', 'SOD2', 'SOD1']",0.009442237130019413,GO_Biological_Process_2021
55,56,regulation of neuron apoptotic process (GO:0043523),0.0007243359990151877,19.013397129186604,137.47171320050725,"['PARK7', 'SOD2', 'SOD1']",0.009442237130019413,GO_Biological_Process_2021
56,57,regulation of cell death (GO:0010941),0.0008136745080742181,18.241505968778696,129.76916392509293,"['CCL5', 'PARK7', 'HSPA1A']",0.01042074369989788,GO_Biological_Process_2021
57,58,negative regulation of response to endoplasmic reticulum stress (GO:1903573),0.0009207209919278047,51.0,356.5080289062332,"['PARK7', 'HSPA1A']",0.01158838489840168,GO_Biological_Process_2021
58,59,positive regulation of cellular component movement (GO:0051272),0.00107481003215652,46.91529411764706,320.6947168320981,"['DUOX1', 'DUOX2']",0.013076855391237659,GO_Biological_Process_2021
59,60,regulation of vasculature development (GO:1901342),0.00107481003215652,46.91529411764706,320.6947168320981,"['KRT1', 'HMOX1']",0.013076855391237659,GO_Biological_Process_2021
60,61,regulation of reactive oxygen species biosynthetic process (GO:1903426),0.0011561797520880848,45.10859728506787,305.05293486216044,"['CYBA', 'PARK7']",0.01339700347657622,GO_Biological_Process_2021
61,62,negative regulation of oxidative stress-induced cell death (GO:1903202),0.0011561797520880848,45.10859728506787,305.05293486216044,"['PARK7', 'SOD2']",0.01339700347657622,GO_Biological_Process_2021
62,63,positive regulation of response to wounding (GO:1903036),0.0011561797520880848,45.10859728506787,305.05293486216044,"['DUOX1', 'DUOX2']",0.01339700347657622,GO_Biological_Process_2021
63,64,transition metal ion homeostasis (GO:0055076),0.0012404195444664348,43.43572984749456,290.6851787186678,"['HMOX1', 'B2M']",0.014148535429070273,GO_Biological_Process_2021
64,65,protein homooligomerization (GO:0051260),0.0013331349627752635,15.289676425269645,101.22105217491459,"['HPRT1', 'SOD2', 'B2M']",0.014972131120399112,GO_Biological_Process_2021
65,66,positive regulation of locomotion (GO:0040017),0.0014174693130427694,40.436105476673426,265.2156512854863,"['DUOX1', 'DUOX2']",0.015678069674563963,GO_Biological_Process_2021
66,67,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),0.0015102593349625713,39.08627450980392,253.88387584433002,"['HMOX1', 'PTGS2']",0.01645506439586085,GO_Biological_Process_2021
67,68,negative regulation of smooth muscle cell proliferation (GO:0048662),0.001605879521015661,37.8235294117647,243.35975347159868,"['HMOX1', 'SOD2']",0.0172395889756093,GO_Biological_Process_2021
68,69,cellular response to hypoxia (GO:0071456),0.0016742354006740864,14.088068181818182,90.05654866238584,"['PSMB5', 'HMOX1', 'PTGS2']",0.01771292525350845,GO_Biological_Process_2021
69,70,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),0.0017043199561329774,36.63970588235294,233.5630697638135,"['HMOX1', 'PARK7']",0.01777362239967248,GO_Biological_Process_2021
70,71,cellular response to heat (GO:0034605),0.001909622038314754,34.48096885813149,215.88017188259246,"['HMOX1', 'HSPA1A']",0.019634142084081273,GO_Biological_Process_2021
71,72,innate immune response (GO:0045087),0.002051487385613852,8.249161073825503,51.055626834773676,"['NOS2', 'KRT1', 'CYBA', 'B2M']",0.020799802659696,GO_Biological_Process_2021
72,73,response to cAMP (GO:0051591),0.002126086756898041,32.56209150326797,200.36992458923655,"['DUOX1', 'DUOX2']",0.021260867568980407,GO_Biological_Process_2021
73,74,positive regulation of wound healing (GO:0090303),0.0023536356819974097,30.845201238390093,186.6688052523798,"['DUOX1', 'DUOX2']",0.0232182979440285,GO_Biological_Process_2021
74,75,regulation of mitochondrial membrane potential (GO:0051881),0.0024715423197367047,30.052790346907994,180.40428292254487,"['PARK7', 'SOD1']",0.024056345245437257,GO_Biological_Process_2021
75,76,glutathione metabolic process (GO:0006749),0.002715571355744258,28.58393113342898,168.89538608185973,"['PARK7', 'SOD1']",0.02608377749596458,GO_Biological_Process_2021
76,77,positive regulation of biosynthetic process (GO:0009891),0.0028416743909962,27.901960784313726,163.5992917401365,"['CCL5', 'CYBA']",0.026940549421132807,GO_Biological_Process_2021
77,78,positive regulation of response to biotic stimulus (GO:0002833),0.00297049023593774,27.251709986320108,158.57847101200235,"['CCL5', 'CYBA']",0.027800741951725005,GO_Biological_Process_2021
78,79,interleukin-12-mediated signaling pathway (GO:0035722),0.0031020092699298118,26.63101604278075,153.81289852825822,"['SOD2', 'SOD1']",0.028305834588109532,GO_Biological_Process_2021
79,80,positive regulation of smooth muscle cell proliferation (GO:0048661),0.0031020092699298118,26.63101604278075,153.81289852825822,"['CCL5', 'HMOX1']",0.028305834588109532,GO_Biological_Process_2021
80,81,regulation of wound healing (GO:0061041),0.0032362218959433634,26.037908496732026,149.28440911892838,"['DUOX1', 'DUOX2']",0.028975787745628014,GO_Biological_Process_2021
81,82,negative regulation of cellular process (GO:0048523),0.003254814513892462,5.578460123052153,31.95129971379067,"['FTH1', 'NOX4', 'PARK7', 'SOD2', 'HSPA1A']",0.028975787745628014,GO_Biological_Process_2021
82,83,positive regulation of blood vessel endothelial cell migration (GO:0043536),0.0033731185420618195,25.470588235294116,144.97648892699738,"['HMOX1', 'PTGS2']",0.029314006377442,GO_Biological_Process_2021
83,84,cellular response to interleukin-12 (GO:0071349),0.0033731185420618195,25.470588235294116,144.97648892699738,"['SOD2', 'SOD1']",0.029314006377442,GO_Biological_Process_2021
84,85,regulation of smooth muscle cell proliferation (GO:0048660),0.0035126896593218383,24.927409261576972,140.8740938987485,"['CCL5', 'HMOX1']",0.029817016875638862,GO_Biological_Process_2021
85,86,positive regulation of reactive oxygen species metabolic process (GO:2000379),0.0035126896593218383,24.927409261576972,140.8740938987485,"['CYBA', 'SOD1']",0.029817016875638862,GO_Biological_Process_2021
86,87,negative regulation of protein ubiquitination (GO:0031397),0.003799817233070312,23.907563025210084,133.23212245257045,"['PARK7', 'HSPA1A']",0.03188352390967043,GO_Biological_Process_2021
87,88,positive regulation of cellular biosynthetic process (GO:0031328),0.004115162856479556,10.1628145865434,55.82512173268185,"['CCL5', 'PARK7', 'PTGS2']",0.034137146423069045,GO_Biological_Process_2021
88,89,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),0.004405748557315177,22.098779134295228,119.88245371315708,"['PARK7', 'HSPA1A']",0.03613703872854021,GO_Biological_Process_2021
89,90,cellular response to reactive oxygen species (GO:0034614),0.005742214421617738,19.192864030858246,99.03345786086955,"['PRDX5', 'PARK7']",0.04657573919756609,GO_Biological_Process_2021
90,91,regulation of inflammatory response (GO:0050727),0.005987307119743517,8.849529780564263,45.292898109225476,"['CCL5', 'PARK7', 'PTGS2']",0.048030046125415025,GO_Biological_Process_2021
91,92,cellular response to decreased oxygen levels (GO:0036294),0.0068512571060586475,17.46883230904302,87.0528360021458,"['HMOX1', 'PTGS2']",0.05436323573285666,GO_Biological_Process_2021
92,93,negative regulation of protein binding (GO:0032091),0.007843727878770669,16.251633986928105,78.78858890769375,"['PARK7', 'B2M']",0.05455810418678936,GO_Biological_Process_2021
93,94,regulation of peptide hormone secretion (GO:0090276),0.007843727878770669,16.251633986928105,78.78858890769375,"['NOS2', 'CCL5']",0.05455810418678936,GO_Biological_Process_2021
94,95,positive regulation of immune response (GO:0050778),0.008049561331545305,16.028203062046735,77.29020196043888,"['CCL5', 'CYBA']",0.05455810418678936,GO_Biological_Process_2021
95,96,positive regulation of interleukin-6 production (GO:0032755),0.008257820354934595,15.81081081081081,75.83804984876704,"['NOS2', 'CYBA']",0.05455810418678936,GO_Biological_Process_2021
96,97,negative regulation of apoptotic signaling pathway (GO:2001234),0.008681579555978198,15.393188854489164,73.06456811678535,"['PARK7', 'HSPA1A']",0.05455810418678936,GO_Biological_Process_2021
97,98,negative regulation of cholesterol biosynthetic process (GO:0045541),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD1'],0.05455810418678936,GO_Biological_Process_2021
98,99,negative regulation of cholesterol metabolic process (GO:0090206),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD1'],0.05455810418678936,GO_Biological_Process_2021
99,100,negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001268),0.008968455482759895,142.57142857142858,672.0876744444516,['PARK7'],0.05455810418678936,GO_Biological_Process_2021
100,101,auditory receptor cell morphogenesis (GO:0002093),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD1'],0.05455810418678936,GO_Biological_Process_2021
101,102,auditory receptor cell stereocilium organization (GO:0060088),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD1'],0.05455810418678936,GO_Biological_Process_2021
102,103,negative regulation of hydrogen peroxide-induced neuron death (GO:1903208),0.008968455482759895,142.57142857142858,672.0876744444516,['PARK7'],0.05455810418678936,GO_Biological_Process_2021
103,104,positive regulation of heat generation (GO:0031652),0.008968455482759895,142.57142857142858,672.0876744444516,['PTGS2'],0.05455810418678936,GO_Biological_Process_2021
104,105,positive regulation of leukocyte mediated immunity (GO:0002705),0.008968455482759895,142.57142857142858,672.0876744444516,['NOS2'],0.05455810418678936,GO_Biological_Process_2021
105,106,negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377),0.008968455482759895,142.57142857142858,672.0876744444516,['PARK7'],0.05455810418678936,GO_Biological_Process_2021
106,107,negative regulation of protein acetylation (GO:1901984),0.008968455482759895,142.57142857142858,672.0876744444516,['PARK7'],0.05455810418678936,GO_Biological_Process_2021
107,108,intracellular sequestering of iron ion (GO:0006880),0.008968455482759895,142.57142857142858,672.0876744444516,['FTH1'],0.05455810418678936,GO_Biological_Process_2021
108,109,positive regulation of natural killer cell chemotaxis (GO:2000503),0.008968455482759895,142.57142857142858,672.0876744444516,['CCL5'],0.05455810418678936,GO_Biological_Process_2021
109,110,regulation of fever generation (GO:0031620),0.008968455482759895,142.57142857142858,672.0876744444516,['PTGS2'],0.05455810418678936,GO_Biological_Process_2021
110,111,negative regulation of smooth muscle contraction (GO:0045986),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD1'],0.05455810418678936,GO_Biological_Process_2021
111,112,negative regulation of sterol biosynthetic process (GO:0106119),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD1'],0.05455810418678936,GO_Biological_Process_2021
112,113,positive regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070426),0.008968455482759895,142.57142857142858,672.0876744444516,['HSPA1A'],0.05455810418678936,GO_Biological_Process_2021
113,114,cellular response to nicotine (GO:0071316),0.008968455482759895,142.57142857142858,672.0876744444516,['B2M'],0.05455810418678936,GO_Biological_Process_2021
114,115,regulation of guanylate cyclase activity (GO:0031282),0.008968455482759895,142.57142857142858,672.0876744444516,['NOS2'],0.05455810418678936,GO_Biological_Process_2021
115,116,positive regulation of prostaglandin biosynthetic process (GO:0031394),0.008968455482759895,142.57142857142858,672.0876744444516,['PTGS2'],0.05455810418678936,GO_Biological_Process_2021
116,117,positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461),0.008968455482759895,142.57142857142858,672.0876744444516,['SOD2'],0.05455810418678936,GO_Biological_Process_2021
117,118,peptidyl-cysteine S-nitrosylation (GO:0018119),0.008968455482759895,142.57142857142858,672.0876744444516,['NOS2'],0.05455810418678936,GO_Biological_Process_2021
118,119,DNA protection (GO:0042262),0.008968455482759895,142.57142857142858,672.0876744444516,['NUDT1'],0.05455810418678936,GO_Biological_Process_2021
119,120,prostaglandin transport (GO:0015732),0.008968455482759895,142.57142857142858,672.0876744444516,['NOS2'],0.05455810418678936,GO_Biological_Process_2021
120,121,regulation of defense response (GO:0031347),0.009782805143836571,14.439360929557008,66.81278586522924,"['PARK7', 'PTGS2']",0.059018838592967325,GO_Biological_Process_2021
121,122,regulation of neuron death (GO:1901214),0.010471871180313822,13.92156862745098,63.469302191660454,"['CCL5', 'PARK7']",0.059018838592967325,GO_Biological_Process_2021
122,123,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),0.010752747305294047,114.05142857142857,516.9488201244333,['CCL5'],0.059018838592967325,GO_Biological_Process_2021
123,124,positive regulation of fever generation (GO:0031622),0.010752747305294047,114.05142857142857,516.9488201244333,['PTGS2'],0.059018838592967325,GO_Biological_Process_2021
124,125,heat acclimation (GO:0010286),0.010752747305294047,114.05142857142857,516.9488201244333,['HSPA1A'],0.059018838592967325,GO_Biological_Process_2021
125,126,positive regulation of killing of cells of other organism (GO:0051712),0.010752747305294047,114.05142857142857,516.9488201244333,['NOS2'],0.059018838592967325,GO_Biological_Process_2021
126,127,IMP biosynthetic process (GO:0006188),0.010752747305294047,114.05142857142857,516.9488201244333,['HPRT1'],0.059018838592967325,GO_Biological_Process_2021
127,128,cellular heat acclimation (GO:0070370),0.010752747305294047,114.05142857142857,516.9488201244333,['HSPA1A'],0.059018838592967325,GO_Biological_Process_2021
128,129,cellular response to iron ion (GO:0071281),0.010752747305294047,114.05142857142857,516.9488201244333,['B2M'],0.059018838592967325,GO_Biological_Process_2021
129,130,positive regulation of receptor binding (GO:1900122),0.010752747305294047,114.05142857142857,516.9488201244333,['B2M'],0.059018838592967325,GO_Biological_Process_2021
130,131,positive regulation of toll-like receptor 2 signaling pathway (GO:0034137),0.010752747305294047,114.05142857142857,516.9488201244333,['CYBA'],0.059018838592967325,GO_Biological_Process_2021
131,132,oxygen homeostasis (GO:0032364),0.010752747305294047,114.05142857142857,516.9488201244333,['SOD2'],0.059018838592967325,GO_Biological_Process_2021
132,133,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432),0.010752747305294047,114.05142857142857,516.9488201244333,['HSPA1A'],0.059018838592967325,GO_Biological_Process_2021
133,134,positive regulation of activation of Janus kinase activity (GO:0010536),0.012533916617468993,95.03809523809524,416.20194419543344,['CCL5'],0.0590307040693701,GO_Biological_Process_2021
134,135,gas homeostasis (GO:0033483),0.012533916617468993,95.03809523809524,416.20194419543344,['SOD2'],0.0590307040693701,GO_Biological_Process_2021
135,136,arginine catabolic process (GO:0006527),0.012533916617468993,95.03809523809524,416.20194419543344,['NOS2'],0.0590307040693701,GO_Biological_Process_2021
136,137,regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459),0.012533916617468993,95.03809523809524,416.20194419543344,['SOD2'],0.0590307040693701,GO_Biological_Process_2021
137,138,glutamine transport (GO:0006868),0.012533916617468993,95.03809523809524,416.20194419543344,['SLC38A1'],0.0590307040693701,GO_Biological_Process_2021
138,139,response to host defenses (GO:0052200),0.012533916617468993,95.03809523809524,416.20194419543344,['B2M'],0.0590307040693701,GO_Biological_Process_2021
139,140,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),0.012533916617468993,95.03809523809524,416.20194419543344,['HSPA1A'],0.0590307040693701,GO_Biological_Process_2021
140,141,regulation of defense response to bacterium (GO:1900424),0.012533916617468993,95.03809523809524,416.20194419543344,['CYBA'],0.0590307040693701,GO_Biological_Process_2021
141,142,positive regulation of lymphocyte apoptotic process (GO:0070230),0.012533916617468993,95.03809523809524,416.20194419543344,['CCL5'],0.0590307040693701,GO_Biological_Process_2021
142,143,regulation of dopamine metabolic process (GO:0042053),0.012533916617468993,95.03809523809524,416.20194419543344,['HPRT1'],0.0590307040693701,GO_Biological_Process_2021
143,144,positive regulation of microtubule nucleation (GO:0090063),0.012533916617468993,95.03809523809524,416.20194419543344,['HSPA1A'],0.0590307040693701,GO_Biological_Process_2021
144,145,negative regulation of protein sumoylation (GO:0033234),0.012533916617468993,95.03809523809524,416.20194419543344,['PARK7'],0.0590307040693701,GO_Biological_Process_2021
145,146,negative regulation of T cell apoptotic process (GO:0070233),0.012533916617468993,95.03809523809524,416.20194419543344,['CCL5'],0.0590307040693701,GO_Biological_Process_2021
146,147,positive regulation of oxidative stress-induced cell death (GO:1903209),0.012533916617468993,95.03809523809524,416.20194419543344,['SOD1'],0.0590307040693701,GO_Biological_Process_2021
147,148,cytochrome complex assembly (GO:0017004),0.012533916617468993,95.03809523809524,416.20194419543344,['CYBA'],0.0590307040693701,GO_Biological_Process_2021
